epoch,train_action_mse,train_normal_mse,train_tangent1_mse,train_tangent2_mse,validation_action_mse,validation_normal_mse,validation_tangent1_mse,validation_tangent2_mse
26,0.0017206623116438236,6.475375181512095e-06,0.0030997754389987405,0.0020557361207512183,0.0028467857446114876,7.569501032752443e-06,0.005301018635332621,0.003231769097469089
27,0.0016971310691538768,6.126278714439572e-06,0.00311195933046445,0.0019733075982827416,0.002787695659224887,7.394056905656979e-06,0.005438964529352282,0.0029167283914167223
28,0.0016624768111698637,6.070851042868702e-06,0.0030494598210797194,0.0019318997613870037,0.002714764807691732,7.5861151975810045e-06,0.005269151530813517,0.0028675567770640974
29,0.0016248985870946232,5.381840403178039e-06,0.002977792380978797,0.001891521539901894,0.0027466393128822955,6.516580487443666e-06,0.005331117159439942,0.002902284198719502
30,0.001690454608746339,5.240778415354456e-06,0.0031964140309704158,0.001869709016853246,0.0028124795404235316,5.971660485339823e-06,0.005447840212892455,0.0029836267478928
31,0.001699644953485368,5.3684387582641205e-06,0.0031772573546130136,0.0019163090670848263,0.0028835438987169157,4.93821095225639e-06,0.00548876117049481,0.0031569323147036823
32,0.0015674989648729073,4.817219457763096e-06,0.002887949614589668,0.0018097300605712902,0.0027373439543387063,5.70425195692538e-06,0.005556804803793069,0.002649522807266124
33,0.0015767779123941747,4.5972298539484215e-06,0.002904728235791494,0.0018210082715370813,0.0026989284590264446,5.934769307072833e-06,0.005400641858793891,0.002690208748978367
34,0.0015462576564036676,4.272720641223799e-06,0.0028378928628316033,0.0017966073857381766,0.0027426077999016234,5.333518201158676e-06,0.005311361964127529,0.0029111279173761806
35,0.0015128606330099474,4.588867748146479e-06,0.0028238494606429403,0.0017101435706387553,0.002711918990562842,6.0486796056184906e-06,0.005366135622146719,0.002763572669936189
36,0.0015314899412218572,4.567197639001642e-06,0.002810040335801153,0.0017798622902254165,0.0027132012116255324,5.89785365488334e-06,0.005242005983551529,0.002891699797670185
37,0.0014763254498794446,4.335347819581974e-06,0.0027491482589966382,0.001675492742822113,0.002606888145331754,5.530771013388757e-06,0.005257706815828747,0.002557426849153127
38,0.0015048277336472923,4.645453700193507e-06,0.00275770171501136,0.0017521360322303233,0.0027550856171808377,6.5525521099576414e-06,0.00529106615845227,0.002967638140980284
39,0.0014806389207847998,4.8615493773440875e-06,0.00268820260799658,0.0017488526049804765,0.00251708087800921,6.456278558064653e-06,0.005326206800731064,0.002218579554738503
40,0.0014298279320871282,5.02312809745018e-06,0.00271801909144718,0.0015664415767167544,0.0025292714105249713,7.378909053513934e-06,0.005265551733272657,0.0023148835892487433
41,0.0014225086614552218,5.330032579287844e-06,0.0027151153419197604,0.0015470806098666168,0.0025702312404567956,7.4416043938529946e-06,0.005437761510959389,0.002265490606017145
42,0.0014023256281031123,6.460712051379613e-06,0.002671521780567242,0.0015289943916907156,0.0025245755207433506,7.981714210546905e-06,0.0052432917904856645,0.002322453057533839
43,0.0014242445685173218,8.280404804961357e-06,0.002683908343459761,0.0015805449572872433,0.002409329427926581,1.0024972880089379e-05,0.005205475077321255,0.0020124882335784
44,0.0013572053167915765,7.103835545266255e-06,0.0025202114676637793,0.0015443006471656836,0.002443340422053584,1.0811125070100125e-05,0.005294813554750214,0.002024396586340438
45,0.0013176414962070503,7.222231500237311e-06,0.00250760950408864,0.0014380927530322743,0.0024690625705623263,1.1031550197310178e-05,0.00524915380153111,0.002147002359958557
46,0.0013066316492832079,7.950137158989268e-06,0.002509444127842008,0.0014025006828486265,0.002379810339028086,1.1717323578823432e-05,0.00489906317917613,0.0022286505143293053
47,0.0012746883076320851,8.356587751184242e-06,0.0024154077662499277,0.0014003005688951434,0.002346939052389492,1.2637582528013266e-05,0.005014549781091328,0.002013629793549136
48,0.001265382965159179,8.843889667914558e-06,0.0023678403127610974,0.001419464693048524,0.0024974791537268805,1.3748412633336269e-05,0.004932272267619302,0.002546416780928004
49,0.0013319856554077046,1.034775621029894e-05,0.002558592845200971,0.0014270163648118445,0.002397622054484031,1.67180242748976e-05,0.0052354295630275185,0.0019407185761496763
50,0.0012194463297857477,9.810878062610203e-06,0.002295078345480192,0.0013534497658144408,0.002456128209506463,1.605056120922172e-05,0.005018265481766613,0.002334068585543556
51,0.0011792803440870195,9.917900928515403e-06,0.002238024249325155,0.001289898882007388,0.002288013048598844,1.4551932233332504e-05,0.004773951281983247,0.002075535931579954
52,0.0011740368928764419,1.0412820255049805e-05,0.0022357677641072927,0.0012759300942669837,0.002288665115570145,1.613131673894105e-05,0.004942962584285466,0.0019069014456860275
53,0.0011990323592332233,1.02609321458405e-05,0.002352229887836498,0.0012346062577173313,0.002282034674935864,1.5730020162770298e-05,0.004814497734812792,0.00201587626983203
54,0.0011548335772378607,1.0041440661321912e-05,0.0021703306157538176,0.001284128675298443,0.0023145512902224287,1.5383060822390088e-05,0.004535481530417081,0.0023927892794278166
55,0.0011185538117728215,1.1189657046705374e-05,0.0020730200727658143,0.0012714517055059445,0.0021001714399088976,1.3209138157140947e-05,0.004538943032415137,0.0017483621491544148
56,0.001104164411648432,8.672715464259636e-06,0.00205581843212546,0.0012480020873555768,0.002293443053672203,1.3240103039329117e-05,0.004491772799621583,0.002375316258355697
57,0.0010504989110936848,7.960606161852812e-06,0.0019838295054786514,0.0011597066216405508,0.0022675624050615506,1.205221191324941e-05,0.004576106057606749,0.0022145289456646524
58,0.0010601111067697327,9.17786844914606e-06,0.0020241246141784737,0.0011470308376815782,0.0021412832886622494,9.570905454294185e-06,0.004496360561618184,0.0019179183989142701
59,0.0010055610295963734,7.468803498987689e-06,0.0019077746556101123,0.0011014396296800206,0.0021889411956745155,1.0767117999088814e-05,0.004554979065835888,0.0020010774031885684
60,0.0009914808674397555,6.976825008125578e-06,0.0018853554259661168,0.0010821103513450243,0.002125742898923451,8.215815932374245e-06,0.004375839336642325,0.0019931735441956542
61,0.001000828340044887,6.7081829813923935e-06,0.0017955112194353643,0.001200265617717904,0.0019932161878720434,8.01327822289865e-06,0.004278761285033004,0.001692874000360228
62,0.0009694157973180522,5.906529833717372e-06,0.001765580552351472,0.0011367603097689673,0.002257894768473314,8.510448845554956e-06,0.004327917417995366,0.0024372564385790195
63,0.000920921768109308,5.826708231948815e-06,0.00173093930797337,0.0010259992881226046,0.002102123487550658,6.15416766733279e-06,0.004354012742940889,0.001946203552043752
64,0.0009196002312547903,5.067990035443364e-06,0.0017341054636750915,0.0010196272400538361,0.00206328024191153,7.096230525774575e-06,0.0043062126034418636,0.001876531891766952
65,0.0008799593468059049,5.003798780291047e-06,0.0016531906782082226,0.000981683563429201,0.002025357176847457,5.9847314292154505e-06,0.0041099042351929686,0.0019601825639201874
66,0.0008652610495621734,4.376814117686559e-06,0.001616064319655823,0.000975342014913011,0.0019530412518569118,6.510633117454267e-06,0.004078806691816599,0.001773806430636683
67,0.0008792867773678699,4.230784754978009e-06,0.0016090381047711721,0.0010245914425774595,0.0021611935756475848,7.026222697951566e-06,0.004194170484602853,0.0022823840196419492
68,0.0008896440602135073,6.5002902697064005e-06,0.001687904436228987,0.0009745274541418284,0.002122221231464432,8.304010226541987e-06,0.00399799601295236,0.0023603636712143943
69,0.0008241802611379545,3.745683566726709e-06,0.0015292692970777567,0.00093952580276938,0.0020953480163155144,6.524521912582382e-06,0.00404257843827185,0.002236941088762111
70,0.0008130630052415589,4.585629670138474e-06,0.0015067578060636577,0.00092784557999088,0.001926317461032044,8.287052451001123e-06,0.003939004371172251,0.0018316609594728798
71,0.0008123213363447181,3.4462929128197242e-06,0.0015024468598582098,0.000931070856263125,0.0020327912856127834,7.979322373894177e-06,0.0037349609667189166,0.0023554335677455395
72,0.0007985979462396471,4.125000039021549e-06,0.001509761003900288,0.0008819078347796324,0.002077062120236364,8.616042960492513e-06,0.0040484410257972114,0.002174129291951389
73,0.0007670238697037508,3.685589941170299e-06,0.001433683505939159,0.0008637025132309221,0.0019189825450300962,7.694732514643196e-06,0.0035365922661913097,0.0022126606363843354
74,0.0007675712265347093,3.7471889556957916e-06,0.001438427994420027,0.0008605384962284051,0.001979837781825082,1.1263088710425443e-05,0.0036748364172583966,0.0022534138395064224
75,0.0008254886977776452,5.102126039586795e-06,0.0015751512011224378,0.0008962127661709108,0.002139963271332319,1.4208671409546738e-05,0.004043803321705416,0.002361877820881995
76,0.0007908291867313574,3.91255546710341e-06,0.0013841535203986755,0.0009844214843282935,0.001808934917735219,1.2123792201374488e-05,0.003736011898715248,0.001678669062289035
77,0.0007248342261124146,4.7680672768167376e-06,0.0013535566300059954,0.0008161779810544316,0.0018745705693223402,1.0033600691015284e-05,0.003860387094705119,0.0017532910125708863
78,0.0007141457258651284,6.702349421126453e-06,0.00132017845914015,0.0008155563690341089,0.001760852649205737,1.1518025064899567e-05,0.0035168072133586912,0.0017542327091936202
79,0.0007119706925987797,4.38753268920793e-06,0.001348208163281777,0.0007833163818253543,0.0018225003780875054,1.0955938863745838e-05,0.0036530874743959853,0.001803457721002785
80,0.0006901319916113646,4.417774029112807e-06,0.0013014200215696891,0.0007645581792352918,0.001897952312785966,1.2860216336775395e-05,0.003767290482272144,0.0019137062397489794
81,0.0007159238952211039,7.444276054584489e-06,0.0013810784474687554,0.0007592489621399717,0.001990374547654326,1.4688607277729392e-05,0.003983554096391638,0.00197288093929361
82,0.0006799618229956757,4.792669968008503e-06,0.0012494098310063162,0.0007856829680127026,0.0019070002397489159,1.1252823582423256e-05,0.003603845864689894,0.002105902030974431
83,0.0006666823328355701,7.606734733399574e-06,0.001257572109975022,0.0007348681537982891,0.0018216047390085465,1.8049611538685132e-05,0.003440278010297172,0.002006486595189783
84,0.0006497328772383963,6.6998501938205175e-06,0.0012182146319726609,0.0007242841495487071,0.0017499511871062893,1.216838544205413e-05,0.00356689866838801,0.0016707865074888021
85,0.0006481816296263431,4.5360954265038065e-06,0.0012283597779097599,0.0007116490155427654,0.0017780577149617786,1.149772871097811e-05,0.003583013916289406,0.001739661499884951
86,0.0006424786079532359,4.667302408195996e-06,0.0012205519692419467,0.0007022165522095644,0.001706655338176043,1.0547455981975676e-05,0.0034217198223452172,0.0016876987362009362
87,0.000624982147273309,5.170045762979269e-06,0.001187835816314077,0.0006819405797428705,0.0017573848095040908,1.3316923810975245e-05,0.003481117718407445,0.0017777197862938522
88,0.0006401722521634914,4.498642414616702e-06,0.0011854990149925415,0.0007305190990833159,0.0018632006827619119,1.3932594397329879e-05,0.0034040515370583296,0.0021716179168300774
89,0.0006432555852835211,8.236475958246311e-06,0.0012406495056055662,0.0006808807742867511,0.0018882546287336468,2.182131894860837e-05,0.0035838635276759937,0.0020590790395763376
90,0.000625567506183463,1.0285981137010623e-05,0.0011523320323028148,0.0007140845051105634,0.0018751946020459831,2.141708868136267e-05,0.0033492168105274354,0.002254949906929152
91,0.0006058241959244318,4.70944976649566e-06,0.0011737086258773982,0.000639054512129401,0.0017341859080649534,1.2933193822863793e-05,0.003443574061497309,0.0017460504688746865
92,0.0005852601214087511,6.343556414594955e-06,0.0011006632429036347,0.0006487735649080241,0.0016814280151934715,1.0005961492785426e-05,0.003344900959264961,0.0016893771248226678
93,0.0005839864771415806,4.35127404710328e-06,0.0011213085317432127,0.0006262996256344261,0.0017734917133660788,1.3531209679095147e-05,0.00335248057936666,0.001954463351052481
94,0.0005764134747035507,5.259165881667236e-06,0.0011102251031014248,0.0006137561551275601,0.0016767227671150664,1.423246751732811e-05,0.003296172199865069,0.0017197636339628026
95,0.0005567702732119029,1.3642072527150593e-05,0.0010551947862012516,0.0006014739609073062,0.0017526497929101807,2.3328903115886793e-05,0.0032282567797386145,0.0020063636958760405
96,0.0005441981751747722,4.973880754390222e-06,0.0010442769834953225,0.000583343661274604,0.0017515961693018592,1.2851288865776212e-05,0.0033318921612225895,0.001910045057817212
97,0.0005829812503597188,1.4429349617853208e-05,0.0011643056446429651,0.0005702087568183381,0.0017755881436826255,2.186228629875106e-05,0.003475466705296662,0.0018294354394524637
98,0.0005353671395040504,6.865710216226014e-06,0.001028170904621675,0.0005710648036742501,0.0017167534949198593,1.7078053367236748e-05,0.003384897368523035,0.0017482850628693066
99,0.0005344361339516365,4.043045002804312e-06,0.0010401606500874767,0.0005591047067646285,0.0015701238152403564,1.6264183589764687e-05,0.0030243032481502554,0.00166980401398105
100,0.0005698495475085121,6.611010162718865e-06,0.0010697255539585259,0.0006332120784042918,0.0018565334079222802,1.7728447199772775e-05,0.0032126959358523407,0.0023391758407147263
