case_index,rotation_gain_scale,max_force_n,velocity_error_time_s,trace_path,row_origin,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_penetration_mm,evaluation_median_penetration_mm,projection_pct,max_compensation_force_n,tangent_velocity_error_rms_m_s,minimum_torque_headroom_nm,minimum_reserved_torque_headroom_nm,max_request_reconstruction_error_n,max_coefficient_transition_error,validated_cycles,positive_along_lag_area_mm_s,max_positive_along_lag_mm,first_100ms_within_1mm_s,onset_positive_along_lag_area_mm_s
23,1.0,6.0,0.05,results/franka_onset_observer/traces/case23__s1__f6n.npz,pinned_reference,True,0.16930520613961525,12.674039191187745,1.3664138393386482,100.0,0.0,0.4399293026503292,0.20930751287706215,0.0,0.544,0.8490273225311915,0.7055795026686476,0.0,5.984360762996737,0.0041824288240901565,5.865189787320448,4.665189787320449,1.2560739669470201e-15,5.551115123125783e-17,2250,2.261485013588485,3.630904911591767,1.9080000000000001,1.1839630173992148
23,1.0,6.0,0.1,traces/case23__s1__f6n__tv100ms.npz,executed,True,0.1693872317732236,12.674039191187745,1.3640265508034488,100.0,0.0,0.4398192568062515,0.20932761605635913,0.0,0.544,0.8490273225311915,0.7056785502329126,0.0,5.984360762996737,0.004162216830074519,5.865194622980431,4.665194622980431,1.2560739669470201e-15,0.0,2250,2.2942780607523643,3.6267620972172745,1.9080000000000001,1.1820622871851745
23,1.0,8.0,0.05,results/franka_onset_observer/traces/case23__s1__f8n.npz,pinned_reference,True,0.16971334212654207,12.674039191187745,1.3626841871345674,100.0,0.0,0.4425058128625003,0.20944419946054907,0.0,0.544,0.8490273225311915,0.7052977835207106,0.0,6.216134715968221,0.004476518167267335,5.861280055797076,4.661280055797077,2.5121479338940403e-15,5.551115123125783e-17,2250,1.5457168162212453,3.630904911591767,1.8840000000000001,1.13779472961553
23,1.0,8.0,0.1,traces/case23__s1__f8n__tv100ms.npz,executed,True,0.16969878010537642,12.674039191187745,1.3509714392983134,100.0,0.0,0.44157224936160183,0.20944602373066995,0.0,0.544,0.8490273225311915,0.7052919827472622,0.0,6.182645192758893,0.004340592049880949,5.8617636988575885,4.661763698857589,1.9860273225978185e-15,0.0,2250,1.7459968300449282,3.6267620972172745,1.8900000000000001,1.151131705522564
23,2.0,6.0,0.05,results/franka_onset_observer/traces/case23__s2__f6n.npz,pinned_reference,True,0.17945694384220617,12.666953384961898,1.4215684298752862,100.0,0.0,0.23933837686179704,0.2094442500424513,0.0,0.548,0.8482113310161674,0.7054102410334433,0.0,5.984360762996737,0.004691149632688309,5.866206127224305,4.666206127224306,1.2560739669470201e-15,0.0,2250,2.257411548888513,3.8427587312201585,1.9020000000000001,1.2294201208726527
23,2.0,6.0,0.1,traces/case23__s2__f6n__tv100ms.npz,executed,True,0.1795788684189183,12.666953384961898,1.4179878527465077,100.0,0.0,0.2392456889621701,0.20945787150276757,0.0,0.548,0.8482113310161674,0.7055004237712259,0.0,5.984360762996737,0.004654859265127274,5.866206364063105,4.666206364063106,1.2560739669470201e-15,0.0,2250,2.3108356245097266,3.8368235733375173,1.9020000000000001,1.2284617841321175
23,2.0,8.0,0.05,results/franka_onset_observer/traces/case23__s2__f8n.npz,pinned_reference,True,0.1803545418686352,12.666953384961898,1.4223958968873918,100.0,0.0,0.24113276266773026,0.20956250641603819,0.0,0.548,0.8482113310161674,0.7052191643345772,0.0,6.205781526366652,0.0050480220005276666,5.8621976993168,4.662197699316801,1.9860273225978185e-15,0.0,2250,1.5988266629049759,3.8427587312201585,1.8780000000000001,1.1687260571951679
23,2.0,8.0,0.1,traces/case23__s2__f8n__tv100ms.npz,executed,True,0.18030506829444096,12.666953384961898,1.4066066675230113,100.0,0.0,0.24051246755382177,0.2095631573486088,0.0,0.548,0.8482113310161674,0.7052448038903889,0.0,6.1719106657420255,0.0048968404802443005,5.862672880725237,4.662672880725237,1.831026719408895e-15,0.0,2250,1.773610552019881,3.8368235733375173,1.8820000000000001,1.1796178154017871
