arm,case_index,scenario_seed,simulation_seed,controller,scenario,force_rmse_n,peak_force_n,tangent_rmse_mm,orientation_rmse_deg,contact_ratio_pct,torque_rms_nm,saturation_pct,controller_p95_us,gate_pass,failed_checks,verified_force_rmse_n_abs_error,verified_peak_force_n_abs_error,verified_tangent_rmse_mm_abs_error,verified_orientation_rmse_deg_abs_error,verified_contact_ratio_pct_abs_error,verified_torque_rms_nm_abs_error,verified_saturation_pct_abs_error,first_raw_contact_time_s,first_contact_wall_normal_velocity_m_s,early_raw_peak_n,late_raw_peak_n,seconds_over_35_n,peak_wall_normal_velocity_m_s,peak_commanded_wall_normal_force_n,event_timing,has_raw_contact
legacy_replay,10,3368952493427191032,13339311572783859749,safe_adaptive_hybrid,blind_10,3.057531496707491,61.12137052520345,7.101267933175772,5.7816132208345286,100.0,28.514945741403473,0.0,350.71,no,force_rmse;peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,11,4985723986314484826,16966187773281696136,safe_adaptive_hybrid,blind_11,1.373831768235474,42.82248629790654,11.65425375799748,1.901531714049866,100.0,22.897546215462125,0.0,304.0533,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,12,6318558907587832529,9857423924251884370,safe_adaptive_hybrid,blind_12,1.1119752208463893,32.38509826577407,13.625966014407828,3.9163399510695647,100.0,25.0476364490992,0.0,323.27145,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,13,2266360856331028307,12597869848009870893,safe_adaptive_hybrid,blind_13,1.408161480901225,33.65353343837959,19.348746179754055,3.553474604369576,100.0,22.995373926264634,0.0,330.16875,no,tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,14,5664699892553429415,5312467931942670508,safe_adaptive_hybrid,blind_14,1.7131590161954653,32.8401414637421,16.350556426674757,4.899951114682212,100.0,25.168289849681805,0.0,324.35525,no,tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,15,15748750016057923799,3707057713348697014,safe_adaptive_hybrid,blind_15,1.0695614160420677,31.046849865527655,6.330246040570141,1.604400364637905,100.0,24.886832728794467,0.0,370.19554999999997,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,16,4056667601886005393,10980054781970848270,safe_adaptive_hybrid,blind_16,1.3406660891817022,41.45575089517458,12.531491550540505,1.7418683337948215,100.0,22.71683768845581,0.0,330.87969999999996,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,17,3432959117752328276,7757180170299390242,safe_adaptive_hybrid,blind_17,0.9564837963421284,26.847029032867194,9.36041725193458,0.6370409543080563,100.0,24.244536458360677,0.0,338.3656,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,18,8441190078041215819,12461033608959630947,safe_adaptive_hybrid,blind_18,1.2835419881813375,34.636692058042016,20.24300754716575,3.582733230321752,100.0,22.782284929787973,0.0,515.63815,no,tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,19,18345636818655476024,12945287634900908892,safe_adaptive_hybrid,blind_19,1.41745872805506,45.46875734522821,10.83076253181518,2.995821436086366,100.0,22.863441855478584,0.0,355.3623,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,20,4595252760521528541,6970030948923604672,safe_adaptive_hybrid,blind_20,1.0775865755337741,30.46997211214842,10.741319975115998,2.43822825424228,100.0,24.994608508312933,0.0,321.85065,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,21,13431553198438227306,11638785163613676861,safe_adaptive_hybrid,blind_21,1.3866829208572573,39.690486018518605,15.74419196599711,3.578233389121063,100.0,24.060649762817242,0.0,322.49625000000003,no,peak_force;tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,22,308105591734041084,8511216903146091300,safe_adaptive_hybrid,blind_22,1.1689999990071198,28.90317695244012,11.836246901649417,3.269105122172259,100.0,25.09845867756913,0.0,356.47700000000003,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,23,7762164895732114258,6393277573368700675,safe_adaptive_hybrid,blind_23,1.0489005764918962,67.69929994744956,5.865300795575418,2.0033722765409805,100.0,24.88438918646831,0.0,319.7437,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,24,15801246096548403211,16623392689781011005,safe_adaptive_hybrid,blind_24,1.0954559412414129,28.05651260306577,20.483933209245784,4.273948166766784,100.0,23.161357578904322,0.0,288.53059999999994,no,tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,25,1867139436221958153,9399747717227457875,safe_adaptive_hybrid,blind_25,1.022808578599346,25.179536465265837,13.233551254060314,4.062270923919067,100.0,25.11929262706048,0.0,352.63274999999993,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,26,11592432456378200421,12285592182587332778,safe_adaptive_hybrid,blind_26,1.0536893943934178,25.787045868927866,10.699706265843012,2.5619298868082905,100.0,24.998789887036327,0.0,288.7445,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,27,16523608553540347647,1571243207715084785,safe_adaptive_hybrid,blind_27,1.243825870075617,39.66817775732467,10.307421773496351,0.3889195339470791,100.0,24.051730652222634,0.0,281.53885,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,28,1511493531571902563,8975517840189399331,safe_adaptive_hybrid,blind_28,1.0613642251719535,56.59426445588008,5.961890944676159,2.223986012492745,100.0,24.864764387105485,0.0,304.83140000000003,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,29,16426500393162398356,3048709568809743662,safe_adaptive_hybrid,blind_29,1.0141287204205303,25.819932677185015,11.089704897415304,2.376623005591366,100.0,24.969830658398177,0.0,301.59815,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,30,15222772503400557143,8585769581436669654,safe_adaptive_hybrid,blind_30,0.9033795205497911,23.65768663217559,14.50753001847328,4.354036465999072,100.0,25.077363170456756,0.0,331.75514999999996,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,31,15963951439796675841,14785856109203389861,safe_adaptive_hybrid,blind_31,1.3595615591875756,47.26115615975274,11.449912104734867,2.0784723921607884,100.0,22.986352029169574,0.0,307.9385,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,32,9932953420175882799,1787605230633353366,safe_adaptive_hybrid,blind_32,1.6014758652653671,30.096799514984472,7.052744247316483,4.91046111638798,100.0,24.701344919295053,0.0,282.15175,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,33,7046938307046653326,380702564837712535,safe_adaptive_hybrid,blind_33,1.5587989249477459,36.55592242569627,18.03111865419126,3.722756714507006,100.0,23.65848086754187,0.0,294.32495,no,peak_force;tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,34,6608365354930343734,2244055173431547424,safe_adaptive_hybrid,blind_34,0.9491334625258011,26.09473617193833,7.415956770382347,1.0566678510044598,100.0,24.852866788373873,0.0,292.04724999999996,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,35,12371753132793142249,5026973335044610631,safe_adaptive_hybrid,blind_35,0.9447815951389662,24.43754079277976,10.429822349406656,2.152737925351034,100.0,25.012392123548928,0.0,345.06315,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,36,17486143900228895629,1908510169880595116,safe_adaptive_hybrid,blind_36,1.1988439102021913,32.19379348564917,6.946075372646745,4.069313919175228,100.0,24.741258445347253,0.0,485.53825,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,37,4778364348318005161,8264065467822704700,safe_adaptive_hybrid,blind_37,2.3824200991802527,31.49958501707389,7.588697389121558,5.245361425537705,100.0,24.543906016853068,0.0,577.22505,no,force_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,38,16419433584203198316,15393748500866209412,safe_adaptive_hybrid,blind_38,1.1873309862195582,31.162256175702538,13.381412762387052,2.1216931401910863,100.0,23.864649933135798,0.0,333.347,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,39,16230882037532323995,12979726015522266593,safe_adaptive_hybrid,blind_39,1.1073639738846142,28.34779623625774,11.77405428708783,2.6874576988938,100.0,24.772381088176513,0.0,307.8846,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,40,6962791529958519731,4121268961919417700,safe_adaptive_hybrid,blind_40,2.238704161393451,64.49037724882996,6.272164636205892,4.725771574150766,100.0,27.47670618408568,0.0,371.00314999999995,no,force_rmse;peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,41,17629201266240775912,14920663675138664996,safe_adaptive_hybrid,blind_41,1.0983626728454485,29.659520355676495,11.693810533054247,1.0480485695050052,100.0,23.888319320349716,0.0,293.33155,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,42,14853935868330129831,15924154672467842439,safe_adaptive_hybrid,blind_42,0.9451345437159198,22.927080788600257,10.009331428832423,1.7537880327255135,100.0,24.995266896385168,0.0,296.64844999999997,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,43,17271684737988514838,16674642728411499993,safe_adaptive_hybrid,blind_43,0.9075069399946287,23.213635250396656,7.133839358540048,0.8052136357559924,100.0,24.91810588342914,0.0,291.40135,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,44,8741657526254647773,4889036090055758018,safe_adaptive_hybrid,blind_44,1.1084264998807962,30.31772199977534,14.967944861101364,3.5002536097719785,100.0,24.215306134596354,0.0,304.03015,yes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,45,15132433425372435506,12619866276639932811,safe_adaptive_hybrid,blind_45,1.1157741316907037,41.865368180317276,6.127530029928195,2.327762823591879,100.0,24.881357652604667,0.0,340.7537,no,peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,46,1052847607800730164,16861890421311852620,safe_adaptive_hybrid,blind_46,2.0766183507344533,55.3091679031383,6.057324236574418,4.180997741463362,100.0,27.11250947319131,0.0,424.34124999999995,no,force_rmse;peak_force,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
legacy_replay,47,15762318482298756052,14142468612194278539,safe_adaptive_hybrid,blind_47,1.3809865561389585,40.79982322683949,18.002777459949638,3.7059406709974496,100.0,23.399332537892302,0.0,328.0643,no,peak_force;tangent_rmse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,legacy_unaligned,True
timing_only,0,16301434959511870338,1237627388685738049,safe_adaptive_hybrid,blind_00,3.43849978807013,39.28257173940826,8.72996237562202,6.751286567698423,100.0,22.788520846229247,0.0,329.69935,no,force_rmse;peak_force,,,,,,,,1.238,0.0190722355865084,23.411905503446455,39.28257173940826,0.08600000000000001,0.008611380923620852,14.712808359512875,aligned_split_step,True
timing_only,1,17525301306413689991,6910629524156363117,safe_adaptive_hybrid,blind_01,1.2548322073461935,35.889965147322414,16.126758036970724,1.985173011356764,100.0,23.00260674881489,0.0,295.25019999999995,no,peak_force;tangent_rmse,,,,,,,,0.47600000000000003,0.04175117489829995,20.43283460330488,35.889965147322414,0.004,0.016882726092506194,10.615012191370068,aligned_split_step,True
timing_only,2,9582396171392131757,11510007187665870296,safe_adaptive_hybrid,blind_02,1.1978344045118132,38.60054938279435,7.029975956688361,2.0725762237326997,100.0,24.550943981463643,0.0,313.8097,no,peak_force,,,,,,,,0.774,0.02740069174673099,17.71609622932273,38.60054938279435,0.006,0.02117636963963843,12.764688027324814,aligned_split_step,True
timing_only,3,2020940413233927572,6354302425675587931,safe_adaptive_hybrid,blind_03,1.094393400720787,34.92476830426667,6.337529947628135,1.9343399594920156,100.0,24.84312852949959,0.0,370.34355,yes,,,,,,,,,0.768,0.028181371313265802,18.587294490547347,34.92476830426667,0.0,0.019879481397187777,13.618251106130675,aligned_split_step,True
timing_only,4,4577279984682491532,6078883991136184361,safe_adaptive_hybrid,blind_04,1.1059639589413905,30.715611617046843,12.53159419451369,3.6881726000559714,100.0,25.07347391236582,0.0,327.00194999999997,yes,,,,,,,,,0.384,0.054989058768282924,28.739524750475063,30.715611617046843,0.0,0.030732624620181045,10.813344683202438,aligned_split_step,True
timing_only,5,12532684049207094977,15871473360209801291,safe_adaptive_hybrid,blind_05,0.9216110612489679,37.545129137364974,7.166757053633442,0.8279842710893544,100.0,24.740794770611892,0.0,329.89244999999994,no,peak_force,,,,,,,,0.636,0.12696600679092707,37.545129137364974,24.23054173731185,0.002,0.11029168757618235,11.954667773826682,aligned_split_step,True
timing_only,6,7882380471846633001,1368606503599248569,safe_adaptive_hybrid,blind_06,1.0991164146463366,31.48999714908615,11.516785075924176,2.6203052329735455,100.0,24.948914838274323,0.0,315.61945000000003,yes,,,,,,,,,0.438,0.04493846757281734,25.195515410130934,31.48999714908615,0.0,0.019853457285148157,10.994421831543885,aligned_split_step,True
timing_only,7,5165992133808271741,4212905083092472312,safe_adaptive_hybrid,blind_07,1.2696330730972527,37.74398142439885,16.4100585509646,3.3525634281382413,100.0,23.642238545727015,0.0,319.73629999999997,no,peak_force;tangent_rmse,,,,,,,,0.386,0.0533114667459504,30.08571295774135,37.74398142439885,0.018000000000000002,0.019431421295732523,10.715913753149064,aligned_split_step,True
timing_only,8,16600002752657376626,10536290159291755175,safe_adaptive_hybrid,blind_08,1.1205664988577895,33.888999541544166,9.306940369990638,0.8787552242167522,100.0,24.770647425896403,0.0,359.7916,yes,,,,,,,,,0.664,0.027729779374017896,15.480600597882116,33.888999541544166,0.0,0.027493287707304408,11.591895056350047,aligned_split_step,True
timing_only,9,4727713754755130212,15747546615271449326,safe_adaptive_hybrid,blind_09,1.3051778177278732,34.36542457281165,15.13758141945692,4.518593568130807,100.0,25.089477960388262,0.0,317.76205,no,tangent_rmse,,,,,,,,0.34,0.05761747067672341,33.53693841900042,34.36542457281165,0.0,0.024180840654444095,8.93200754733526,aligned_split_step,True
timing_only,10,3368952493427191032,13339311572783859749,safe_adaptive_hybrid,blind_10,3.198716043790413,65.06930773540364,7.0999200786938115,5.82219231553883,100.0,28.76839118667473,0.0,335.29195,no,force_rmse;peak_force,,,,,,,,0.84,0.15121612724470737,65.06930773540364,34.148693695868936,0.034,0.2659520810356789,12.711404612245301,aligned_split_step,True
timing_only,11,4985723986314484826,16966187773281696136,safe_adaptive_hybrid,blind_11,1.398623482873753,45.573344214195664,11.667954751883828,1.8983423787608937,100.0,22.909081184822227,0.0,297.9884,no,peak_force,,,,,,,,0.758,0.026490889162874422,15.972616886929181,45.573344214195664,0.148,0.017272979160935776,13.019744953637375,aligned_split_step,True
timing_only,12,6318558907587832529,9857423924251884370,safe_adaptive_hybrid,blind_12,1.156927765183089,32.024394445537276,13.666834672630815,3.916618737030178,100.0,25.046265728537957,0.0,327.68269999999995,yes,,,,,,,,,0.362,0.05394509481276685,29.609427705749987,32.024394445537276,0.0,0.01826330618217988,9.66818157456461,aligned_split_step,True
timing_only,13,2266360856331028307,12597869848009870893,safe_adaptive_hybrid,blind_13,1.4288944447982936,33.733431261734545,19.36386468087609,3.5549215633015776,100.0,22.987493355645242,0.0,316.41445,no,tangent_rmse,,,,,,,,0.378,0.05626645008381598,25.401313290359703,33.733431261734545,0.0,0.016634586444589348,9.701636348631105,aligned_split_step,True
timing_only,14,5664699892553429415,5312467931942670508,safe_adaptive_hybrid,blind_14,1.7455420610097687,32.01618833725516,16.3706412962833,4.901421570534564,100.0,25.16815013297098,0.0,658.8595999999997,no,tangent_rmse,,,,,,,,0.324,0.05855125953159363,31.876594932495532,32.01618833725516,0.0,0.016882932920985527,9.916922426857514,aligned_split_step,True
timing_only,15,15748750016057923799,3707057713348697014,safe_adaptive_hybrid,blind_15,1.0062106342306647,31.58481708149756,6.34239285415462,1.602279844479647,100.0,24.890476166103884,0.0,290.45160000000004,yes,,,,,,,,,0.756,0.024711267426659772,18.66794999482328,31.465816821148255,0.0,0.01238237389246557,13.155082703264421,aligned_split_step,True
timing_only,16,4056667601886005393,10980054781970848270,safe_adaptive_hybrid,blind_16,1.2932370294600573,41.669617437588,12.54207988244639,1.739213290515936,100.0,22.720782863692428,0.0,317.2431,no,peak_force,,,,,,,,0.76,0.027117446554027622,15.098892859214905,41.669617437588,0.08,0.015106229416270942,13.446676393923969,aligned_split_step,True
timing_only,17,3432959117752328276,7757180170299390242,safe_adaptive_hybrid,blind_17,1.0216004065690218,26.954582220105817,9.36760377315694,0.6366736164878668,100.0,24.23843988408283,0.0,301.4171,yes,,,,,,,,,0.716,0.028545113426454927,12.659137154613214,26.954582220105817,0.0,0.017807467724656613,12.078810498172686,aligned_split_step,True
timing_only,18,8441190078041215819,12461033608959630947,safe_adaptive_hybrid,blind_18,1.3221363435539135,35.75170621183256,20.279040401358518,3.5839127557000143,100.0,22.780832775707673,0.0,314.81364999999994,no,peak_force;tangent_rmse,,,,,,,,0.362,0.0524637306405285,22.820828171691126,35.75170621183256,0.002,0.021643616082615374,10.679991729092253,aligned_split_step,True
timing_only,19,18345636818655476024,12945287634900908892,safe_adaptive_hybrid,blind_19,1.3648159178421106,45.40828407417255,10.869671538597398,2.9941647005446606,100.0,22.869931957532053,0.0,297.8155,no,peak_force,,,,,,,,0.804,0.028771318580821013,17.858646152572703,45.40828407417255,0.16,0.015925134067934027,13.006494913925476,aligned_split_step,True
timing_only,20,4595252760521528541,6970030948923604672,safe_adaptive_hybrid,blind_20,1.0852399238974637,30.16834296996993,10.752695819605124,2.439989916138065,100.0,24.991281237666225,0.0,295.19559999999996,yes,,,,,,,,,0.458,0.0443226452112802,23.813014167978768,30.16834296996993,0.0,0.016381343571200965,11.149600234293212,aligned_split_step,True
timing_only,21,13431553198438227306,11638785163613676861,safe_adaptive_hybrid,blind_21,1.3758830092493533,41.84946946228478,15.723618882933092,3.5814182782930657,100.0,24.058101134633244,0.0,303.7304,no,peak_force;tangent_rmse,,,,,,,,0.38,0.05538587844131931,36.86574538600972,41.84946946228478,0.10400000000000001,0.02686650100798307,10.440152354097938,aligned_split_step,True
timing_only,22,308105591734041084,8511216903146091300,safe_adaptive_hybrid,blind_22,1.1882895166401024,30.762477234102246,11.848542129998936,3.270789326232542,100.0,25.095744373906165,0.0,319.05965000000003,yes,,,,,,,,,0.406,0.053020843869427965,27.09289316811226,30.762477234102246,0.0,0.013178891218145687,10.170933168492267,aligned_split_step,True
timing_only,23,7762164895732114258,6393277573368700675,safe_adaptive_hybrid,blind_23,1.017628408962269,65.33264722212284,5.863990554181909,2.00210219240526,100.0,24.879715506520004,0.0,371.1348,no,peak_force,,,,,,,,0.652,0.1850388497780503,65.33264722212284,31.06795890546224,0.026000000000000002,0.1850388497780503,1.1768282541076778,aligned_split_step,True
timing_only,24,15801246096548403211,16623392689781011005,safe_adaptive_hybrid,blind_24,1.1946673714184708,29.356071344275534,20.524877039535536,4.2746662929029435,100.0,23.15646881264571,0.0,319.5401,no,tangent_rmse,,,,,,,,0.338,0.05699622158871973,18.73359421740335,29.356071344275534,0.0,0.019040710008082357,10.22794949873606,aligned_split_step,True
timing_only,25,1867139436221958153,9399747717227457875,safe_adaptive_hybrid,blind_25,0.9975316072798304,24.518939313231535,13.233769684360563,4.064113231187963,100.0,25.104036272627607,0.0,317.14205,yes,,,,,,,,,0.366,0.05826980125827731,20.380758490839973,24.518939313231535,0.0,0.007931269698428063,9.196925737131572,aligned_split_step,True
timing_only,26,11592432456378200421,12285592182587332778,safe_adaptive_hybrid,blind_26,1.0510027960009107,26.75156520055931,10.716420022821598,2.563106349787869,100.0,24.99000663387422,0.0,304.71845,yes,,,,,,,,,0.45,0.04588479339105916,18.58009416646071,26.75156520055931,0.0,0.012778327028237287,10.499972310997988,aligned_split_step,True
timing_only,27,16523608553540347647,1571243207715084785,safe_adaptive_hybrid,blind_27,1.2866523824120466,39.551806962591535,10.317134943555205,0.3902319959278587,100.0,24.045865482387075,0.0,375.19975,no,peak_force,,,,,,,,0.678,0.02762081206853415,16.459819403104618,39.551806962591535,0.046,0.02051298296490433,11.392326908337632,aligned_split_step,True
timing_only,28,1511493531571902563,8975517840189399331,safe_adaptive_hybrid,blind_28,1.0564343592440752,56.71661535853186,5.974154822000751,2.222869322260316,100.0,24.862323149567114,0.0,523.13865,no,peak_force,,,,,,,,0.682,0.062032392034657685,56.71661535853186,33.41528172023162,0.012,0.12206694049608469,8.511374282592946,aligned_split_step,True
timing_only,29,16426500393162398356,3048709568809743662,safe_adaptive_hybrid,blind_29,0.9935300185212095,25.54973531073546,11.098168445959645,2.378574839875193,100.0,24.96711429045294,0.0,519.6456499999999,yes,,,,,,,,,0.454,0.04195635402187524,16.75637690266121,25.54973531073546,0.0,0.01692745739989181,10.357767058590358,aligned_split_step,True
timing_only,30,15222772503400557143,8585769581436669654,safe_adaptive_hybrid,blind_30,0.9501615571769124,23.76002589693296,14.512211189597842,4.355901039457218,100.0,25.068610533316775,0.0,418.35429999999997,yes,,,,,,,,,0.342,0.05563119162595251,19.110599650672988,23.76002589693296,0.0,0.013356968946430695,9.672472165562853,aligned_split_step,True
timing_only,31,15963951439796675841,14785856109203389861,safe_adaptive_hybrid,blind_31,1.371424452602283,46.50112897314519,11.462659114045543,2.0771288020745806,100.0,22.981224417159357,0.0,335.63509999999997,no,peak_force,,,,,,,,0.768,0.02859199897966862,18.089910731677605,46.50112897314519,0.23,0.016260185205179335,13.602075234431982,aligned_split_step,True
timing_only,32,9932953420175882799,1787605230633353366,safe_adaptive_hybrid,blind_32,1.6740275340387134,30.029360692826412,7.058760540544643,4.907543826325608,100.0,24.69353191637151,0.0,362.99465,yes,,,,,,,,,0.89,0.10331968944087133,30.029360692826412,24.586941458263,0.0,0.09230078472384226,10.537665493712458,aligned_split_step,True
timing_only,33,7046938307046653326,380702564837712535,safe_adaptive_hybrid,blind_33,1.535575007736247,36.7297469236798,18.03985788697943,3.724872206727063,100.0,23.65707204728799,0.0,359.4654,no,peak_force;tangent_rmse,,,,,,,,0.366,0.054834061201751515,29.138946314861755,36.7297469236798,0.018000000000000002,0.020472157964253723,9.848373601185129,aligned_split_step,True
timing_only,34,6608365354930343734,2244055173431547424,safe_adaptive_hybrid,blind_34,0.9376633381396983,25.946388242127526,7.426490293280873,1.0558189496391093,100.0,24.85005547667746,0.0,371.97009999999995,yes,,,,,,,,,0.742,0.027210854473177833,12.470167185603353,25.946388242127526,0.0,0.014242054387871302,12.879732296783923,aligned_split_step,True
timing_only,35,12371753132793142249,5026973335044610631,safe_adaptive_hybrid,blind_35,0.9327651360322524,23.55122021026383,10.439948788991654,2.154626828934396,100.0,25.009934130262913,0.0,367.7553499999999,yes,,,,,,,,,0.48,0.04034019366967669,15.248269451004406,23.55122021026383,0.0,0.019475103479725003,11.222075470746002,aligned_split_step,True
timing_only,36,17486143900228895629,1908510169880595116,safe_adaptive_hybrid,blind_36,1.2689958710348956,32.22295020034157,6.9394062316179745,4.066967139743836,100.0,24.735710611700117,0.0,319.19395000000003,yes,,,,,,,,,0.87,0.02665399801715436,17.685373777019358,32.22295020034157,0.0,0.01552758053796703,14.825107201381629,aligned_split_step,True
timing_only,37,4778364348318005161,8264065467822704700,safe_adaptive_hybrid,blind_37,2.3765937714102177,30.072273361628426,7.59158646323755,5.244272270320324,100.0,24.54180327898142,0.0,322.12019999999995,no,force_rmse,,,,,,,,0.976,0.023251552833348316,21.996610933492203,30.072273361628426,0.0,0.014167556958489355,14.628713906958273,aligned_split_step,True
timing_only,38,16419433584203198316,15393748500866209412,safe_adaptive_hybrid,blind_38,1.1924302805298355,31.412864024874345,13.395564361065684,2.1229343522232176,100.0,23.85376760155602,0.0,339.69034999999997,yes,,,,,,,,,0.47800000000000004,0.043607285560079506,19.402666097604214,31.412864024874345,0.0,0.018501354201262626,10.96875457246924,aligned_split_step,True
timing_only,39,16230882037532323995,12979726015522266593,safe_adaptive_hybrid,blind_39,1.1341370500737682,30.00772099140128,11.78638377977911,2.6893553502593828,100.0,24.77093947051463,0.0,307.89615,yes,,,,,,,,,0.436,0.04680194365013755,23.32728567485763,30.00772099140128,0.0,0.020118766223486136,10.687873875201136,aligned_split_step,True
timing_only,40,6962791529958519731,4121268961919417700,safe_adaptive_hybrid,blind_40,2.2890931839583413,63.14242970999624,6.2895432674148894,4.766175142461405,100.0,27.881856210297776,0.0,370.6591,no,force_rmse;peak_force,,,,,,,,0.712,0.20124417944641654,63.14242970999624,35.96415075545483,0.038,0.24897168263615901,14.315024105375636,aligned_split_step,True
timing_only,41,17629201266240775912,14920663675138664996,safe_adaptive_hybrid,blind_41,1.1445281029548977,29.88934589230273,11.698996007563725,1.049801563623138,100.0,23.882648308002906,0.0,318.35434999999995,yes,,,,,,,,,0.622,0.027671924743977193,13.08950248096959,29.88934589230273,0.0,0.015965028847172984,12.045072090685876,aligned_split_step,True
timing_only,42,14853935868330129831,15924154672467842439,safe_adaptive_hybrid,blind_42,0.9310994600115216,24.150894304957003,10.01930287940614,1.7557043617090136,100.0,24.99138013714151,0.0,352.56804999999997,yes,,,,,,,,,0.536,0.035405421398679235,13.370739541619361,24.150894304957003,0.0,0.024667753102009936,11.303104798386519,aligned_split_step,True
timing_only,43,17271684737988514838,16674642728411499993,safe_adaptive_hybrid,blind_43,0.9169783493024598,23.745115067599258,7.142594013185058,0.804265233053458,100.0,24.919198566329534,0.0,346.5132,yes,,,,,,,,,0.718,0.028472292515848218,12.639232796930054,23.511484814959708,0.0,0.013682177459321335,12.417349533529123,aligned_split_step,True
timing_only,44,8741657526254647773,4889036090055758018,safe_adaptive_hybrid,blind_44,1.1279065561949169,30.586396599221505,14.957014296964775,3.503174757412644,100.0,24.215675297352035,0.0,271.80145,yes,,,,,,,,,0.384,0.053612138133160445,24.150252131723455,30.586396599221505,0.0,0.0211338410219305,9.44314536095002,aligned_split_step,True
timing_only,45,15132433425372435506,12619866276639932811,safe_adaptive_hybrid,blind_45,1.1078783139481396,42.930225352809884,6.142568306298507,2.32579836879347,100.0,24.885330772136207,0.0,289.79209999999995,no,peak_force,,,,,,,,0.788,0.06647039679788982,42.930225352809884,35.35274645197531,0.004,0.06647039679788982,8.355212490434177,aligned_split_step,True
