epoch,train_action_mse,train_normal_mse,train_tangent1_mse,train_tangent2_mse,validation_action_mse,validation_normal_mse,validation_tangent1_mse,validation_tangent2_mse
58,0.0027832817982278322,1.2483309074909128e-05,0.0042860120247735665,0.004051350060835021,0.0048352822773664195,1.6521245868652874e-05,0.005352958925606839,0.009136366660623767
59,0.002561847563736437,1.1634656631205132e-05,0.0036002532720826193,0.0040736547624954855,0.003864461799457109,1.577537516113736e-05,0.005239797763531678,0.006337812259678512
60,0.0024228844193207775,1.1830895358374563e-05,0.003593143485687924,0.003663678876916033,0.00406159446371561,1.356254023863755e-05,0.00512416712302043,0.007047053727887764
61,0.002334011425414101,1.068035842856574e-05,0.0034345452847659524,0.0035568086330477863,0.004138277252769305,1.3926341578434203e-05,0.005415441893216428,0.0069854635235130505
62,0.0022553252578496794,1.032758284413666e-05,0.0033546707991735226,0.0034009773915313797,0.004375005339350726,1.374918514712785e-05,0.0053574771092181435,0.007753789723686907
63,0.0022335094906963887,1.2188269525912621e-05,0.003320741618487958,0.003367598584075294,0.003992463496430723,1.7872865140322247e-05,0.005759958701999957,0.006199558922151889
64,0.0021510729797142,1.011757907435381e-05,0.003209991662725937,0.003233109697342308,0.004335783854135854,1.5542184970472476e-05,0.005280741649602864,0.0077110677278342254
65,0.0021047863880892703,1.1757968560297218e-05,0.0031558034621938656,0.0031467977335136467,0.0038891396808055567,1.0686757557541584e-05,0.005255254736885937,0.006401477547973191
66,0.0020764572895891026,1.2844858369177521e-05,0.003174502318444954,0.003042024691953177,0.003967409411383786,1.034853546640647e-05,0.00513076881273329,0.006761110885951662
67,0.002008306392735516,9.15463327001428e-06,0.0030467504417857495,0.002969014103150784,0.004081527333610533,1.3897519659770633e-05,0.005548251123026338,0.006682433358145491
68,0.0019750475475166667,9.015658786485664e-06,0.0029864868252748996,0.002929640158488615,0.004235464689413895,1.4222296794310578e-05,0.005450810589623162,0.007241361181824213
69,0.0020025700735696204,1.1638011365803351e-05,0.003092878060010434,0.0029031941493326235,0.004496024590110412,2.334258857521658e-05,0.0059747964705921894,0.007489934711163831
70,0.001896602273694503,9.165731955952119e-06,0.00285163394850986,0.0028290071406176977,0.0041729014715883245,1.6422805842347837e-05,0.005496850851159748,0.007005430757762879
71,0.0018753971255087698,9.665340713243593e-06,0.002848581225309263,0.0027679448105038026,0.003858563592360218,1.9372317105098693e-05,0.005368561354844054,0.0061877571051315045
72,0.00187969894772653,9.616560947672778e-06,0.0029185144394200573,0.0027109658428118607,0.00405545784823166,1.9709788295782133e-05,0.005123357253445832,0.007023306502953366
73,0.0017947943506480273,9.860619493991516e-06,0.002705767325642554,0.0026687551068075373,0.004118175730957535,2.1050215876268115e-05,0.005483587772627906,0.006849889204368431
74,0.001839248268517349,9.890283472862319e-06,0.0027940026547976973,0.002713851867281487,0.004354842610800514,2.0844375591416247e-05,0.005248977752277998,0.007794705704532129
75,0.0017483460938686754,1.2446496081187945e-05,0.00263661566791844,0.0025959761176063993,0.0041284366508510155,3.0798063975568e-05,0.005618465715338902,0.006736046173238576
76,0.0017226706388814045,1.0319910895447282e-05,0.002591772343701782,0.002565919662046985,0.004023392156774541,2.567646842682842e-05,0.005566477092568669,0.006478022909328128
77,0.0017626673524199538,1.032663842151012e-05,0.0026812401268188077,0.002596435292019543,0.004598781840339038,2.6239122840038757e-05,0.006274478405570104,0.007495627992606968
78,0.001702768129674632,1.1387829084559437e-05,0.0025116169978433383,0.002585299562095998,0.004372343535293833,2.3061530305269896e-05,0.005416538303814014,0.007677430771762212
79,0.0016573749192484162,1.357390572004652e-05,0.002496778478656581,0.002461772373368622,0.004115486452099045,2.5448051780034268e-05,0.005174945340993934,0.0071460659635231676
80,0.0016465899621471139,1.3786362501715197e-05,0.0024872379213152266,0.0024387456026244004,0.004328776929601012,4.349104361957255e-05,0.005764904037274514,0.007177935707908949
81,0.0016180884407280482,1.0320877721917973e-05,0.002427299411972623,0.0024166450324896024,0.0038684883543403945,3.006553109403615e-05,0.005573471569701474,0.006001927962225675
82,0.0016328515101341015,1.0256387426096031e-05,0.0024932717578884647,0.002395026385087744,0.004436473254674979,3.695806775689784e-05,0.005942910053373748,0.007329551642894287
83,0.0015838057029036795,1.0071246737188343e-05,0.002352392384631478,0.002388953477342372,0.003963826918011316,3.751398095091002e-05,0.005522694714479945,0.0063312720586030935
84,0.001552243660820557,1.1448059874724781e-05,0.0023325429493060495,0.002312739973280897,0.0038086332204426247,4.069498899390432e-05,0.005274998487560389,0.006110206184773581
85,0.0015618735522693172,9.930913580511736e-06,0.0023134497019090122,0.0023622400413184277,0.0044973966448669505,4.204159299110223e-05,0.005738588192437179,0.0077115601491725685
86,0.001553483622238675,9.724736039568933e-06,0.0023855045251340305,0.0022652216055424252,0.004071356833958696,3.4284532230638094e-05,0.005033528900507235,0.007146257069138216
87,0.0015238815570147969,1.0088596876563563e-05,0.0023373255868636787,0.0022242304873041486,0.004350478614749229,4.0540912706895706e-05,0.006099282554731944,0.0069116123768088455
88,0.0015945019687165433,8.778328068036289e-06,0.002579920735858695,0.0021948068422228983,0.004439233869044797,4.089011775935655e-05,0.006596737372139841,0.006680074117235194
89,0.0015479181047273578,9.76863686600116e-06,0.0022895334182762225,0.00234445225903985,0.004815069448134048,4.761722042615273e-05,0.006044864580096128,0.008352726543879866
90,0.0014478430269290095,8.121209529776027e-06,0.0021855994581976203,0.0021498084130596312,0.004039001665680615,3.467050894313423e-05,0.005203343003009134,0.006878991485089577
91,0.0014278984031979637,8.066608174802183e-06,0.0021379883234611385,0.00213764027795795,0.004227645356457109,3.712196451071785e-05,0.005388457647745209,0.007257356457115401
92,0.0014099257409253651,1.0257435442675104e-05,0.0021333555255969583,0.0020861642617364625,0.0040930178743316566,4.0430916522315796e-05,0.005796323819105385,0.006442298887367268
93,0.0015473314219969475,7.255948514082048e-06,0.0022286528305942095,0.002406085486882551,0.003626497454578229,3.31418390814638e-05,0.006140705181722245,0.0047056453429309775
94,0.0014788009596765907,7.050533931373658e-06,0.0023332370035255654,0.002096115341572833,0.003984553952537225,3.276754952977086e-05,0.006697884341749467,0.005223009966332437
95,0.0013529423456304912,6.858132108354585e-06,0.0020502981332668835,0.002001670771516236,0.004112582810146128,3.251374360040135e-05,0.005536433331505075,0.006768801355332907
96,0.001377674439880631,6.871196090047843e-06,0.002178205445448837,0.0019479466781030079,0.004059899879599841,3.592395683898792e-05,0.0056774421790609176,0.006466333502899619
97,0.001321588329896879,8.23323577481047e-06,0.0020162035560416054,0.0019403281978742208,0.003730533058629616,3.0337514885175807e-05,0.005437886292400702,0.005723375368602971
98,0.0012992330726303613,6.792304280616726e-06,0.0019945901904440014,0.001896316723166466,0.0038397852774539913,3.3479593048401914e-05,0.005365917957480177,0.006119958281833393
99,0.0012895310535323344,6.669548709338045e-06,0.0019793793573139964,0.0018825442545736685,0.003642131360091463,3.300296368255484e-05,0.005213714313281145,0.00567967680331069
100,0.0012962106737334723,6.27478661970661e-06,0.001969532439844065,0.001912824794736645,0.003442894986508782,2.7042053109504512e-05,0.004943695498888284,0.005357947407528559
