profile,arm,case_index,scenario,simulation_seed,controller_yaw_deg,wall_yaw_deg,wall_time_constant_s,tool_mass_kg,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_geometric_separation_um,mean_true_tangent_force_n,median_true_friction_ratio,legacy_metric_max_abs_error,repair_pass,failed_repair_checks
legacy,surface_plus5,17,surface_dev_17,29,20.0,15.0,0.005,0.1,True,11.816177513048315,32.66978072045399,12.068689059318897,53.2,0.0,0.3800041350847436,12.32383810582446,0.0,0.544,41.530841193217206,5.454193487349216,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,18,surface_dev_18,11,20.0,15.0,0.005,0.13,True,11.909848875320469,32.98272216709158,12.07813713746538,52.86666666666666,0.0,0.3797135965570262,12.418773440112561,0.0,0.544,39.7758582255138,5.469846627956324,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,19,surface_dev_19,29,20.0,15.0,0.005,0.13,True,11.8988440264787,32.3495888048998,12.072472740624818,52.800000000000004,0.0,0.38010874669887496,12.407930971179805,0.0,0.544,40.29484360850225,5.454584397852469,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,20,surface_dev_20,11,20.0,15.0,0.012,0.1,True,10.125288957332302,26.42468472512483,12.076894353674916,60.4,0.0,0.3795876989879763,10.55895362179497,0.0,0.544,39.73395576637937,5.469352726089076,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,21,surface_dev_21,29,20.0,15.0,0.012,0.1,True,10.114226707012351,26.522820571018798,12.069350103235578,60.333333333333336,0.0,0.38005411966589353,10.547966543373473,0.0,0.544,40.5007668759956,5.454843180617319,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,22,surface_dev_22,11,20.0,15.0,0.012,0.13,True,10.202603671650262,26.63653571610187,12.079444944140837,60.0,0.0,0.3797382255021682,10.634390020809432,0.0,0.544,33.740010879641794,5.464136692030812,0.45,0.0,no,contact_ratio;raw_force_rmse
legacy,surface_plus5,23,surface_dev_23,29,20.0,15.0,0.012,0.13,True,10.196904979375532,26.762533791252253,12.072515847417925,59.93333333333334,0.0,0.3801593668272938,10.62940952060592,0.0,0.544,36.732529259043964,5.452071873985169,0.45,0.0,no,contact_ratio;raw_force_rmse
smooth,world_safe_adaptive,0,surface_dev_00,11,0.0,-15.0,0.005,0.1,True,1.50530096724444,14.446839328540428,13.334495626774453,100.0,0.0,0.5197015319913803,1.2884622288486107,0.0,0.544,0.0,5.773282519874694,0.45,,yes,
smooth,world_safe_adaptive,1,surface_dev_01,29,0.0,-15.0,0.005,0.1,True,1.4875383122616515,14.386329529108526,13.326443942175343,100.0,0.0,0.5199276735142844,1.2818633108810207,0.0,0.544,0.0,5.761790237437369,0.45,,yes,
smooth,world_safe_adaptive,2,surface_dev_02,11,0.0,-15.0,0.005,0.13,True,1.506995345286975,14.448523567471169,13.338054742699796,100.0,0.0,0.5197742369429899,1.2888609776069901,0.0,0.544,0.0,5.774249236905717,0.45,,yes,
smooth,world_safe_adaptive,3,surface_dev_03,29,0.0,-15.0,0.005,0.13,True,1.4892029396929927,14.38813268972532,13.329988168397886,100.0,0.0,0.5200012953846198,1.2822639093157133,0.0,0.544,0.0,5.76274843530214,0.45,,yes,
smooth,world_safe_adaptive,4,surface_dev_04,11,0.0,-15.0,0.012,0.1,True,1.5066711120142438,14.468878572922296,13.347093647344382,100.0,0.0,0.5203045227786519,1.2893769280450014,0.0,0.544,0.0,5.775021469465154,0.45,,yes,
smooth,world_safe_adaptive,5,surface_dev_05,29,0.0,-15.0,0.012,0.1,True,1.4888581018988252,14.391808995574927,13.339054225134051,100.0,0.0,0.5205310288796415,1.282774194592229,0.0,0.544,0.0,5.763583528747331,0.45,,yes,
smooth,world_safe_adaptive,6,surface_dev_06,11,0.0,-15.0,0.012,0.13,True,1.5083658035968048,14.470570213093659,13.350642867704082,100.0,0.0,0.5203757592111822,1.2897736300183062,0.0,0.544,0.0,5.775977381638596,0.45,,yes,
smooth,world_safe_adaptive,7,surface_dev_07,29,0.0,-15.0,0.012,0.13,True,1.4905239199369849,14.393664857209819,13.342589844276198,100.0,0.0,0.5206033342081005,1.2831735259879131,0.0,0.544,0.0,5.764532274452303,0.45,,yes,
smooth,world_safe_adaptive,8,surface_dev_08,11,0.0,0.0,0.005,0.1,True,0.16170201121178762,12.636585788580819,11.753903808698784,100.0,0.0,0.4253331943743285,0.20978947361642725,0.0,0.5740000000000001,0.0,5.422348373589098,0.45,,yes,
smooth,world_safe_adaptive,9,surface_dev_09,29,0.0,0.0,0.005,0.1,True,0.14908972181948435,12.622467681460728,11.74659028787708,100.0,0.0,0.42563810305943456,0.21510836712317738,0.0,0.5740000000000001,0.0,5.410530073516716,0.45,,yes,
smooth,world_safe_adaptive,10,surface_dev_10,11,0.0,0.0,0.005,0.13,True,0.16286691517462268,12.6377605415699,11.757046641556816,100.0,0.0,0.42538487445594936,0.2097291953820913,0.0,0.5740000000000001,0.0,5.423311072188015,0.45,,yes,
smooth,world_safe_adaptive,11,surface_dev_11,29,0.0,0.0,0.005,0.13,True,0.15001951999270155,12.623602954725857,11.749715569514013,100.0,0.0,0.4256905435815614,0.21505012380788294,0.0,0.5740000000000001,0.0,5.411482038375032,0.45,,yes,
smooth,world_safe_adaptive,12,surface_dev_12,11,0.0,0.0,0.012,0.1,True,0.16537254088790307,12.65162317449773,11.758882210107409,100.0,0.0,0.4257173808377085,0.21032247000802543,0.0,0.5740000000000001,0.0,5.424202856461147,0.45,,yes,
smooth,world_safe_adaptive,13,surface_dev_13,29,0.0,0.0,0.012,0.1,True,0.15182404096136187,12.628783970392217,11.75104979759688,100.0,0.0,0.4260317742637943,0.21562932954572872,0.0,0.5740000000000001,0.0,5.412108892233166,0.45,,yes,
smooth,world_safe_adaptive,14,surface_dev_14,11,0.0,0.0,0.012,0.13,True,0.16652624730416576,12.652757751384899,11.762009620501663,100.0,0.0,0.4257683977995422,0.21025784146342982,0.0,0.5740000000000001,0.0,5.425153902769139,0.45,,yes,
smooth,world_safe_adaptive,15,surface_dev_15,29,0.0,0.0,0.012,0.13,True,0.15274642273897132,12.629880561091165,11.754160363296775,100.0,0.0,0.4260835867213191,0.21556875722487723,0.0,0.5740000000000001,0.0,5.41304967592907,0.45,,yes,
smooth,world_safe_adaptive,16,surface_dev_16,11,0.0,15.0,0.005,0.1,True,1.5413838084371925,15.169839359394963,12.746034650470667,100.0,0.0,0.3960342750054827,1.2233515938152328,0.0,0.542,0.0,5.527168907999597,0.45,,yes,
smooth,world_safe_adaptive,17,surface_dev_17,29,0.0,15.0,0.005,0.1,True,1.53075023201761,15.219442065309885,12.730651553822812,100.0,0.0,0.3963692648056155,1.2191377357906428,0.0,0.544,0.0,5.51368475111311,0.45,,yes,
smooth,world_safe_adaptive,18,surface_dev_18,11,0.0,15.0,0.005,0.13,True,1.5422592003630722,15.17320435485615,12.748759920594326,100.0,0.0,0.3961106953754415,1.2237146386130617,0.0,0.544,0.0,5.527899710783544,0.45,,yes,
smooth,world_safe_adaptive,19,surface_dev_19,29,0.0,15.0,0.005,0.13,True,1.5315895662981565,15.222371849506041,12.733342006521314,100.0,0.0,0.3964460777230284,1.219498688452001,0.0,0.544,0.0,5.51440083332564,0.45,,yes,
smooth,world_safe_adaptive,20,surface_dev_20,11,0.0,15.0,0.012,0.1,True,1.54362236430318,15.200474160481164,12.750276840743442,100.0,0.0,0.3962518576345773,1.223567320906581,0.0,0.542,0.0,5.527536753046131,0.45,,yes,
smooth,world_safe_adaptive,21,surface_dev_21,29,0.0,15.0,0.012,0.1,True,1.5330000373195805,15.241867489341479,12.73483827720264,100.0,0.0,0.3965882829434223,1.219358079991784,0.0,0.544,0.0,5.514054196900478,0.45,,yes,
smooth,world_safe_adaptive,22,surface_dev_22,11,0.0,15.0,0.012,0.13,True,1.544487311138281,15.203213285100645,12.752993922153804,100.0,0.0,0.3963269956630995,1.2239283697665033,0.0,0.544,0.0,5.528258844515912,0.45,,yes,
smooth,world_safe_adaptive,23,surface_dev_23,29,0.0,15.0,0.012,0.13,True,1.5338289609023148,15.244577951081308,12.737522213702515,100.0,0.0,0.39666380997805384,1.2197169702766786,0.0,0.544,0.0,5.514761777516957,0.45,,yes,
smooth,surface_exact,0,surface_dev_00,11,-15.0,-15.0,0.005,0.1,True,0.19909314494761735,12.624059704727843,11.828995061078933,100.0,0.0,0.5321491458114765,0.20346831454496242,0.0,0.544,0.0,5.438424977103291,0.45,,yes,
smooth,surface_exact,1,surface_dev_01,29,-15.0,-15.0,0.005,0.1,True,0.18742090590158067,12.60758484833638,11.824237757705346,100.0,0.0,0.5323462539043617,0.20836082311656898,0.0,0.546,0.0,5.428059063454419,0.45,,yes,
smooth,surface_exact,2,surface_dev_02,11,-15.0,-15.0,0.005,0.13,True,0.2004422915916335,12.625197196463471,11.832130793854938,100.0,0.0,0.5322140854259954,0.2034156836243347,0.0,0.544,0.0,5.439352648817463,0.45,,yes,
smooth,surface_exact,3,surface_dev_03,29,-15.0,-15.0,0.005,0.13,True,0.18860887664851844,12.60869351098147,11.8273375893493,100.0,0.0,0.5324117006694147,0.20829941456395382,0.0,0.546,0.0,5.428964734335565,0.45,,yes,
smooth,surface_exact,4,surface_dev_04,11,-15.0,-15.0,0.012,0.1,True,0.20124124066885243,12.632031461236583,11.833606709840982,100.0,0.0,0.5326632540128239,0.20394837985274816,0.0,0.544,0.0,5.439977580782148,0.45,,yes,
smooth,surface_exact,5,surface_dev_05,29,-15.0,-15.0,0.012,0.1,True,0.19008541644562968,12.609429748505596,11.829326904838029,100.0,0.0,0.5328533754141205,0.20887716141110477,0.0,0.546,0.0,5.429918495134056,0.45,,yes,
smooth,surface_exact,6,surface_dev_06,11,-15.0,-15.0,0.012,0.13,True,0.20258380534104312,12.63314377380475,11.836724473723915,100.0,0.0,0.5327276525351355,0.2038927315891159,0.0,0.544,0.0,5.440892396300721,0.45,,yes,
smooth,surface_exact,7,surface_dev_07,29,-15.0,-15.0,0.012,0.13,True,0.19127370516293615,12.610598257024302,11.83241264897406,100.0,0.0,0.5329185066541505,0.20881462807842757,0.0,0.546,0.0,5.43081371705613,0.45,,yes,
smooth,surface_exact,8,surface_dev_08,11,0.0,0.0,0.005,0.1,True,0.16170201121178762,12.636585788580819,11.753903808698784,100.0,0.0,0.4253331943743285,0.20978947361642725,0.0,0.5740000000000001,0.0,5.422348373589098,0.45,,yes,
smooth,surface_exact,9,surface_dev_09,29,0.0,0.0,0.005,0.1,True,0.14908972181948435,12.622467681460728,11.74659028787708,100.0,0.0,0.42563810305943456,0.21510836712317738,0.0,0.5740000000000001,0.0,5.410530073516716,0.45,,yes,
smooth,surface_exact,10,surface_dev_10,11,0.0,0.0,0.005,0.13,True,0.16286691517462268,12.6377605415699,11.757046641556816,100.0,0.0,0.42538487445594936,0.2097291953820913,0.0,0.5740000000000001,0.0,5.423311072188015,0.45,,yes,
smooth,surface_exact,11,surface_dev_11,29,0.0,0.0,0.005,0.13,True,0.15001951999270155,12.623602954725857,11.749715569514013,100.0,0.0,0.4256905435815614,0.21505012380788294,0.0,0.5740000000000001,0.0,5.411482038375032,0.45,,yes,
smooth,surface_exact,12,surface_dev_12,11,0.0,0.0,0.012,0.1,True,0.16537254088790307,12.65162317449773,11.758882210107409,100.0,0.0,0.4257173808377085,0.21032247000802543,0.0,0.5740000000000001,0.0,5.424202856461147,0.45,,yes,
smooth,surface_exact,13,surface_dev_13,29,0.0,0.0,0.012,0.1,True,0.15182404096136187,12.628783970392217,11.75104979759688,100.0,0.0,0.4260317742637943,0.21562932954572872,0.0,0.5740000000000001,0.0,5.412108892233166,0.45,,yes,
smooth,surface_exact,14,surface_dev_14,11,0.0,0.0,0.012,0.13,True,0.16652624730416576,12.652757751384899,11.762009620501663,100.0,0.0,0.4257683977995422,0.21025784146342982,0.0,0.5740000000000001,0.0,5.425153902769139,0.45,,yes,
smooth,surface_exact,15,surface_dev_15,29,0.0,0.0,0.012,0.13,True,0.15274642273897132,12.629880561091165,11.754160363296775,100.0,0.0,0.4260835867213191,0.21556875722487723,0.0,0.5740000000000001,0.0,5.41304967592907,0.45,,yes,
smooth,surface_exact,16,surface_dev_16,11,15.0,15.0,0.005,0.1,True,0.18405042298814628,12.620729988248337,11.801780095865656,100.0,0.0,0.39526747945583535,0.20297444646518253,0.0,0.544,0.0,5.402324469072079,0.45,,yes,
smooth,surface_exact,17,surface_dev_17,29,15.0,15.0,0.005,0.1,True,0.1755141417515295,12.599041467799319,11.791575884976647,100.0,0.0,0.3956075184214987,0.20840370283625953,0.0,0.544,0.0,5.389275701909528,0.45,,yes,
smooth,surface_exact,18,surface_dev_18,11,15.0,15.0,0.005,0.13,True,0.18454114668449664,12.621832743060997,11.804806536138866,100.0,0.0,0.39533431409863123,0.2029121527964673,0.0,0.544,0.0,5.403223884562757,0.45,,yes,
smooth,surface_exact,19,surface_dev_19,29,15.0,15.0,0.005,0.13,True,0.17574927680732128,12.600152578081135,11.794599380739623,100.0,0.0,0.39567485328350627,0.20835061681572747,0.0,0.544,0.0,5.390173099625442,0.45,,yes,
smooth,surface_exact,20,surface_dev_20,11,15.0,15.0,0.012,0.1,True,0.1867531272752267,12.638381981456387,11.80636688446089,100.0,0.0,0.39549305165019344,0.2035108768963834,0.0,0.544,0.0,5.4039309876080965,0.45,,yes,
smooth,surface_exact,21,surface_dev_21,29,15.0,15.0,0.012,0.1,True,0.17809677188060943,12.612488486894364,11.796179743873726,100.0,0.0,0.3958359637624002,0.20892205897273183,0.0,0.544,0.0,5.3909177842996066,0.45,,yes,
smooth,surface_exact,22,surface_dev_22,11,15.0,15.0,0.012,0.13,True,0.187239038673398,12.639359469003512,11.809377992572083,100.0,0.0,0.3955585105362572,0.2034441232754864,0.0,0.544,0.0,5.404818989441301,0.45,,yes,
smooth,surface_exact,23,surface_dev_23,29,15.0,15.0,0.012,0.13,True,0.17833229261383077,12.613569433329904,11.799185139238112,100.0,0.0,0.39590173062981854,0.20886598282764365,0.0,0.544,0.0,5.391802222038402,0.45,,yes,
smooth,surface_minus5,0,surface_dev_00,11,-20.0,-15.0,0.005,0.1,True,0.49629834070770923,13.048149990299121,11.87197787529796,100.0,0.0,0.532501940479871,0.41307871867959056,0.0,0.544,0.0,5.431529136532914,0.45,,yes,
smooth,surface_minus5,1,surface_dev_01,29,-20.0,-15.0,0.005,0.1,True,0.4935342788898936,12.982799133394105,11.867644405472419,100.0,0.0,0.5326616362727886,0.4173863575285416,0.0,0.546,0.0,5.421569740993795,0.45,,yes,
smooth,surface_minus5,2,surface_dev_02,11,-20.0,-15.0,0.005,0.13,True,0.4968342885559201,13.050541679756638,11.87494802561002,100.0,0.0,0.5325655074815913,0.41316379115129914,0.0,0.544,0.0,5.432426772948879,0.45,,yes,
smooth,surface_minus5,3,surface_dev_03,29,-20.0,-15.0,0.005,0.13,True,0.4939850119170783,12.985099937321525,11.870573932250421,100.0,0.0,0.5327258256668255,0.41746522821271437,0.0,0.546,0.0,5.422443157478922,0.45,,yes,
smooth,surface_minus5,4,surface_dev_04,11,-20.0,-15.0,0.012,0.1,True,0.4982616039144776,13.07445744838056,11.875663001356152,100.0,0.0,0.532991169216633,0.4135096111396469,0.0,0.544,0.0,5.432864237702769,0.45,,yes,
smooth,surface_minus5,5,surface_dev_05,29,-20.0,-15.0,0.012,0.1,True,0.49551702911294565,13.010479883206882,11.871278481560928,100.0,0.0,0.5331472417941998,0.4178188663117964,0.0,0.546,0.0,5.422903071547123,0.45,,yes,
smooth,surface_minus5,6,surface_dev_06,11,-20.0,-15.0,0.012,0.13,True,0.4987935742099915,13.076809860690096,11.878616313803413,100.0,0.0,0.5330544389941848,0.41359383917990733,0.0,0.544,0.0,5.433749698063897,0.45,,yes,
smooth,surface_minus5,7,surface_dev_07,29,-20.0,-15.0,0.012,0.13,True,0.4959653191795259,13.012925361056768,11.874194575932705,100.0,0.0,0.5332112790619139,0.41789692337389994,0.0,0.546,0.0,5.423766202861688,0.45,,yes,
smooth,surface_minus5,8,surface_dev_08,11,-5.0,0.0,0.005,0.1,True,0.5294266833214933,13.113456094549402,11.790554599855668,100.0,0.0,0.4261120451937123,0.41781952694322794,0.0,0.5740000000000001,0.0,5.4152201620387865,0.45,,yes,
smooth,surface_minus5,9,surface_dev_09,29,-5.0,0.0,0.005,0.1,True,0.5258233305907248,13.076796299689933,11.782932615993182,100.0,0.0,0.4264130165250079,0.42048670293755763,0.0,0.5740000000000001,0.0,5.403481828007034,0.45,,yes,
smooth,surface_minus5,10,surface_dev_10,11,-5.0,0.0,0.005,0.13,True,0.5298426710446117,13.115985855288493,11.793525141127082,100.0,0.0,0.4261645201776906,0.41791085882525325,0.0,0.5740000000000001,0.0,5.4161498466642035,0.45,,yes,
smooth,surface_minus5,11,surface_dev_11,29,-5.0,0.0,0.005,0.13,True,0.526145011935517,13.079057250121092,11.785867298959271,100.0,0.0,0.42646576798244334,0.4205739560807868,0.0,0.5740000000000001,0.0,5.404390723138622,0.45,,yes,
smooth,surface_minus5,12,surface_dev_12,11,-5.0,0.0,0.012,0.1,True,0.5323207541822799,13.150438735102714,11.794734763757505,100.0,0.0,0.42648823952390835,0.41833522270155193,0.0,0.5740000000000001,0.0,5.416857427492313,0.45,,yes,
smooth,surface_minus5,13,surface_dev_13,29,-5.0,0.0,0.012,0.1,True,0.5279406764388646,13.117557414357556,11.786445738266568,100.0,0.0,0.42678950774869967,0.42097115312089284,0.0,0.5740000000000001,0.0,5.404815474120881,0.45,,yes,
smooth,surface_minus5,14,surface_dev_14,11,-5.0,0.0,0.012,0.13,True,0.5327331372035801,13.152735183264136,11.797689994892435,100.0,0.0,0.4265401592359819,0.4184243136968899,0.0,0.5740000000000001,0.0,5.417775428170155,0.45,,yes,
smooth,surface_minus5,15,surface_dev_15,29,-5.0,0.0,0.012,0.13,True,0.5282581860183826,13.12002318560214,11.789366045353217,100.0,0.0,0.4268417144098342,0.42105674978987917,0.0,0.5740000000000001,0.0,5.405713363766136,0.45,,yes,
smooth,surface_minus5,16,surface_dev_16,11,10.0,15.0,0.005,0.1,True,0.5744401637010881,13.2535224923632,11.827181290031756,100.0,0.0,0.3965212634513457,0.41654404740242346,0.0,0.544,0.0,5.3948250328206875,0.45,,yes,
smooth,surface_minus5,17,surface_dev_17,29,10.0,15.0,0.005,0.1,True,0.5710204218578926,13.26636951558474,11.817035078490166,100.0,0.0,0.3968923701183386,0.4173911753821737,0.0,0.544,0.0,5.382134194563259,0.45,,yes,
smooth,surface_minus5,18,surface_dev_18,11,10.0,15.0,0.005,0.13,True,0.5747126666180522,13.254848597991666,11.830019419426538,100.0,0.0,0.3965890524528977,0.4166389435893463,0.0,0.544,0.0,5.395682105011769,0.45,,yes,
smooth,surface_minus5,19,surface_dev_19,29,10.0,15.0,0.005,0.13,True,0.5712088026408283,13.268051197093712,11.819859521707029,100.0,0.0,0.3969605102654267,0.41748554731865206,0.0,0.544,0.0,5.382982863337789,0.45,,yes,
smooth,surface_minus5,20,surface_dev_20,11,10.0,15.0,0.012,0.1,True,0.5773526574985121,13.291074979772327,11.831354537335303,100.0,0.0,0.3967382466074837,0.4170808467159348,0.0,0.544,0.0,5.396424778174941,0.45,,yes,
smooth,surface_minus5,21,surface_dev_21,29,10.0,15.0,0.012,0.1,True,0.5732005848273031,13.279823283172696,11.820559538125075,100.0,0.0,0.3971089448946591,0.4179054263973457,0.0,0.544,0.0,5.383443262546844,0.45,,yes,
smooth,surface_minus5,22,surface_dev_22,11,10.0,15.0,0.012,0.13,True,0.5776193685001021,13.292608297957994,11.834176991396141,100.0,0.0,0.39680472132812905,0.41717269718494315,0.0,0.544,0.0,5.397270074179633,0.45,,yes,
smooth,surface_minus5,23,surface_dev_23,29,10.0,15.0,0.012,0.13,True,0.57338171881832,13.281169895155266,11.823362884769532,100.0,0.0,0.39717542082976054,0.41799700344778407,0.0,0.544,0.0,5.384277463391986,0.45,,yes,
smooth,surface_plus5,0,surface_dev_00,11,-10.0,-15.0,0.005,0.1,True,0.4559774448840443,12.82009838081962,12.044138520884992,100.0,0.0,0.5299607196576894,0.39534887634265076,0.0,0.544,0.0,5.4952604327161465,0.45,,yes,
smooth,surface_plus5,1,surface_dev_01,29,-10.0,-15.0,0.005,0.1,True,0.4424620603836909,12.765660141713951,12.038563330066822,100.0,0.0,0.530181759882616,0.39356317270229824,0.0,0.546,0.0,5.48440677170036,0.45,,yes,
smooth,surface_plus5,2,surface_dev_02,11,-10.0,-15.0,0.005,0.13,True,0.45735862098624086,12.821719442999491,12.04742850176186,100.0,0.0,0.5300278266382331,0.39543010029219444,0.0,0.544,0.0,5.496210210930015,0.45,,yes,
smooth,surface_plus5,3,surface_dev_03,29,-10.0,-15.0,0.005,0.13,True,0.4437628163467364,12.76714727780756,12.041821240192496,100.0,0.0,0.5302493339325189,0.3936395748536063,0.0,0.546,0.0,5.485336652529702,0.45,,yes,
smooth,surface_plus5,4,surface_dev_04,11,-10.0,-15.0,0.012,0.1,True,0.4567064923254164,12.830377902920027,12.050506889441971,100.0,0.0,0.5305029824371714,0.3957155829211566,0.0,0.544,0.0,5.496932752029136,0.45,,yes,
smooth,surface_plus5,5,surface_dev_05,29,-10.0,-15.0,0.012,0.1,True,0.44309095507339774,12.77546646913253,12.044948509599081,100.0,0.0,0.5307229216936821,0.39393529180445264,0.0,0.546,0.0,5.486124034782002,0.45,,yes,
smooth,surface_plus5,6,surface_dev_06,11,-10.0,-15.0,0.012,0.13,True,0.45809112970151505,12.831996815411816,12.053775811135298,100.0,0.0,0.530569088774408,0.39579339800069613,0.0,0.544,0.0,5.497867256845866,0.45,,yes,
smooth,surface_plus5,7,surface_dev_07,29,-10.0,-15.0,0.012,0.13,True,0.4443979478833801,12.777025108869156,12.048193502332193,100.0,0.0,0.5307899482307415,0.39401032941474956,0.0,0.546,0.0,5.487043895782641,0.45,,yes,
smooth,surface_plus5,8,surface_dev_08,11,5.0,0.0,0.005,0.1,True,0.3740794532533834,12.663864431976819,11.975943431219033,100.0,0.0,0.4227716297098564,0.3959505819935632,0.0,0.5740000000000001,0.0,5.479041012108103,0.45,,yes,
smooth,surface_plus5,9,surface_dev_09,29,5.0,0.0,0.005,0.1,True,0.35867004347397735,12.635524204355303,11.968666001415945,100.0,0.0,0.4231025444642686,0.39629600874756765,0.0,0.5740000000000001,0.0,5.467236634699457,0.45,,yes,
smooth,surface_plus5,10,surface_dev_10,11,5.0,0.0,0.005,0.13,True,0.3754895950570295,12.665057485433088,11.979254501891209,100.0,0.0,0.42282392090987636,0.39602414748714315,0.0,0.5740000000000001,0.0,5.48003217757415,0.45,,yes,
smooth,surface_plus5,11,surface_dev_11,29,5.0,0.0,0.005,0.13,True,0.3599870329443779,12.637116794302681,11.971974420542503,100.0,0.0,0.42315549163664024,0.3963726105374869,0.0,0.5740000000000001,0.0,5.468226815639418,0.45,,yes,
smooth,surface_plus5,12,surface_dev_12,11,5.0,0.0,0.012,0.1,True,0.3746258405428523,12.671128978422024,11.982681668653274,100.0,0.0,0.423171453522894,0.39637535503959964,0.0,0.5740000000000001,0.0,5.481080640627255,0.45,,yes,
smooth,surface_plus5,13,surface_dev_13,29,5.0,0.0,0.012,0.1,True,0.3591819255213306,12.644926258133378,11.975000331762352,100.0,0.0,0.42351086624775436,0.39666519103127845,0.0,0.5740000000000001,0.0,5.469021096945832,0.45,,yes,
smooth,surface_plus5,14,surface_dev_14,11,5.0,0.0,0.012,0.13,True,0.3760469998676935,12.672477098832138,11.9859799335281,100.0,0.0,0.4232230124690076,0.3964470404100938,0.0,0.5740000000000001,0.0,5.48206161586326,0.45,,yes,
smooth,surface_plus5,15,surface_dev_15,29,5.0,0.0,0.012,0.13,True,0.3605084763452272,12.646612079380713,11.978280359839513,100.0,0.0,0.42356276430499396,0.39673708542802827,0.0,0.5740000000000001,0.0,5.469990663189424,0.45,,yes,
smooth,surface_plus5,16,surface_dev_16,11,20.0,15.0,0.005,0.1,True,0.31631633794490327,12.643463641117437,12.03415032405965,100.0,0.0,0.39284577551517114,0.3932232328993784,0.0,0.544,0.0,5.459018022077523,0.45,,yes,
smooth,surface_plus5,17,surface_dev_17,29,20.0,15.0,0.005,0.1,True,0.3016662398754014,12.637124015849974,12.024750862316111,100.0,0.0,0.3932064121355929,0.39534889794213,0.0,0.544,0.0,5.446315735181396,0.45,,yes,
smooth,surface_plus5,18,surface_dev_18,11,20.0,15.0,0.005,0.13,True,0.31749922484427373,12.644618823073904,12.037348938459857,100.0,0.0,0.3929131919510182,0.39329095696943694,0.0,0.544,0.0,5.459950575572977,0.45,,yes,
smooth,surface_plus5,19,surface_dev_19,29,20.0,15.0,0.005,0.13,True,0.30273970373454157,12.638287721981376,12.027952711313294,100.0,0.0,0.39327432626977754,0.3954226612087061,0.0,0.544,0.0,5.447249895790311,0.45,,yes,
smooth,surface_plus5,20,surface_dev_20,11,20.0,15.0,0.012,0.1,True,0.31679535468865605,12.651907549206765,12.040482695599271,100.0,0.0,0.39307601548522353,0.3935927965342312,0.0,0.544,0.0,5.460769012889752,0.45,,yes,
smooth,surface_plus5,21,surface_dev_21,29,20.0,15.0,0.012,0.1,True,0.30196319057716503,12.646663649386962,12.0311309935429,100.0,0.0,0.3934400414307108,0.39569519935309766,0.0,0.544,0.0,5.448124902820058,0.45,,yes,
smooth,surface_plus5,22,surface_dev_22,11,20.0,15.0,0.012,0.13,True,0.3179852627294678,12.65303750718031,12.04366764512821,100.0,0.0,0.39314195014538694,0.3936572913748519,0.0,0.544,0.0,5.461690996268102,0.45,,yes,
smooth,surface_plus5,23,surface_dev_23,29,20.0,15.0,0.012,0.13,True,0.3029463323493401,12.650879988272319,12.03471765638626,100.0,0.0,0.3935012454999991,0.3958094809697032,0.0,0.544,0.0,5.4493214291721195,0.45,,yes,
