epoch,train_action_mse,train_normal_mse,train_tangent1_mse,train_tangent2_mse,validation_action_mse,validation_normal_mse,validation_tangent1_mse,validation_tangent2_mse
57,0.006696172496107535,1.4705189835060512e-05,0.008351580981538528,0.01172223131694901,0.006089422944274272,1.0653970487324336e-05,0.011429770838891263,0.006827844023444228
58,0.006522566450537923,1.579695947479215e-05,0.008018450210599123,0.011533452181539857,0.005830828673795533,9.955875954244232e-06,0.011028551700190816,0.0064539784452415415
59,0.0063751362167623,1.5892479936613597e-05,0.007736860371803358,0.01137265579854693,0.005838041788416423,1.3855787606243562e-05,0.0107473251253369,0.006752944452306124
60,0.006222111329188285,1.6684987973302786e-05,0.00755692632593866,0.011092722673652891,0.0060154781579172725,1.4036300236038932e-05,0.011585341603338158,0.006447056570177621
61,0.0060930067467462835,1.6064640216735905e-05,0.007375498195919082,0.010887457404103032,0.005920608846828708,1.2774844711054966e-05,0.010437534302553135,0.007311517393221935
62,0.005926683521534422,1.807092942344562e-05,0.007214615239725237,0.01054736439545458,0.005636849180551601,1.294077073972032e-05,0.010454152268838269,0.006443454502076813
63,0.005765449415079439,2.0685022406332272e-05,0.007087481053020238,0.010188182169811748,0.005836113050275002,1.7080815339913165e-05,0.010685048764912922,0.006806209570572171
64,0.005597527112507598,1.8673609449353694e-05,0.00701075178466083,0.009763155943412614,0.005375320239355774,1.4303681305837823e-05,0.009391179082527372,0.006720477954234112
65,0.005392543726275458,1.9049586091402353e-05,0.00689915880968927,0.009259422783045701,0.005626722233436776,1.2797489536830079e-05,0.01064573157837246,0.006221637632401036
66,0.0051752135401513044,1.9698799841079453e-05,0.006810013091169447,0.008695928729443386,0.005122090819419274,1.4572489083128611e-05,0.009447010565639928,0.005904689403534763
67,0.004955961083249603,1.955073835017842e-05,0.006745036930504762,0.00810329558089387,0.0052449717925088105,1.3053246935875312e-05,0.009248705272914024,0.006473156857676532
68,0.004727678981019672,2.012844166899136e-05,0.006684242967154296,0.00747866553423573,0.005133347542280827,1.291684212117424e-05,0.00957869282108278,0.005808432963638525
69,0.004521696121329105,1.7592980229984977e-05,0.006644975686058577,0.006902519697698753,0.005135047271350888,1.0873154256392936e-05,0.00931655868380958,0.006077709975986695
70,0.004317319682105692,1.9898613101890222e-05,0.0065452395372014,0.006386820896013786,0.005342727491855216,1.2446721740316506e-05,0.009793062963395407,0.0062226727904299214
71,0.0041718791207633246,1.741711610488479e-05,0.006540890067913405,0.005957330178271683,0.00452988597802184,1.2211153736966e-05,0.008286702641926436,0.0052907441384021136
72,0.004063792181585272,1.95772332545543e-05,0.006502512385919225,0.005669286925582038,0.005878692694972922,1.4338197348472784e-05,0.010643772069650245,0.006977967817920049
73,0.003928807550377637,1.9084991777174738e-05,0.0064473220215384075,0.005320015637817326,0.004745375908443826,1.3735186999211827e-05,0.008244096707814669,0.005978295830517599
74,0.0038194074011242457,1.9616024723832058e-05,0.006332572604704071,0.005106033573944835,0.005210082807712889,1.4825293403623345e-05,0.009502558913438002,0.00611286421629704
75,0.003747673877122254,1.9738241095694725e-05,0.006294672925584906,0.004928610464686163,0.005042154380839823,1.4298664489461472e-05,0.009354708198059919,0.00575745627997009
76,0.003713490145067695,1.636580883069712e-05,0.0062823482907239225,0.004841756335648464,0.005284891244898206,1.0236748275448805e-05,0.00948661198661179,0.006357824999807377
77,0.003665064517812598,1.5103597540426188e-05,0.006261240359234769,0.004718849596662598,0.004886774340442993,9.217450992664199e-06,0.00935403020801862,0.005297075362317693
78,0.00363769348127936,1.5075186374579261e-05,0.006258195327861343,0.004639809929602157,0.005255396214988292,8.690074049176745e-06,0.00983928180962218,0.005918216761293519
79,0.003594713266833876,1.4473283846325018e-05,0.006208284894894351,0.004561381621760953,0.005108901576616685,1.3422640226726153e-05,0.00950087127927666,0.005812410810346667
80,0.003574432735614526,1.2530261153650402e-05,0.006197403529658891,0.0045133644160310375,0.005085981881410935,6.925271609128332e-06,0.00919343231608218,0.006057588056541498
81,0.003548356664794862,1.1000639382101942e-05,0.00618261896918128,0.004451450385821204,0.004894632375344839,5.734601830012062e-06,0.009484679914925666,0.0051934826092788385
82,0.0035549165454101432,9.49491768432169e-06,0.0062231877997255955,0.004432066918820512,0.005512984422242925,7.469901277996349e-06,0.010716028836310749,0.005815454529140029
83,0.003519701301534295,7.3560750028421205e-06,0.00619356249344578,0.004358185336154263,0.005079226617481968,5.337420962527661e-06,0.009797895938609563,0.005434446492873815
84,0.00351301860255062,6.86621544001826e-06,0.006231709264218409,0.004300480327993433,0.005384114513766603,7.154898083013865e-06,0.010384683194104374,0.005760505449112423
85,0.003476376144399988,5.675911836125679e-06,0.006152351241444305,0.004271101279919534,0.00526090769666417,4.099220285372603e-06,0.010274170504334608,0.005504453365372532
86,0.0034637493950603836,5.519947052984877e-06,0.00613039032544317,0.0042553379126849976,0.005271002738841075,6.070737570439278e-06,0.009942571864381862,0.005864365614570922
87,0.0034854672280380306,5.215379331856297e-06,0.006202239277209393,0.004248947027572844,0.005328189359382049,3.336881608085533e-06,0.010285708610300696,0.0056955225862373665
88,0.0034423080238114283,4.884976479076426e-06,0.006162522260689628,0.0041595168342655805,0.004788720975603425,5.7934353337656674e-06,0.009320243265602057,0.005040126225874451
89,0.00342181997459485,4.5341446827542824e-06,0.006120529760249297,0.004140396018852498,0.005192226310881055,6.990693879368381e-06,0.009921894764078948,0.0056477934746848495
90,0.0033887586736274272,4.892353723977964e-06,0.00608790791734082,0.004073475749817484,0.005017876118248979,4.6011838714050365e-06,0.009761800246309576,0.005287226924565956
91,0.0033936714591114125,3.5483665951224228e-06,0.006103751264661108,0.004073714746078006,0.0047739765296093434,5.769841633538196e-06,0.009642761095265845,0.00467339865192865
92,0.00336763983341514,4.406425732752025e-06,0.0060651581439357845,0.004033354930576882,0.004898577444121527,7.188208461903145e-06,0.008771541606159013,0.005917002517743667
93,0.0033440928400468493,3.035245424397726e-06,0.006039688306113906,0.003989554968602244,0.004920494982315673,4.627925916257021e-06,0.00962560912348759,0.005131247897543171
94,0.003333623114989242,3.1155442891914363e-06,0.006031145339440941,0.003966608461237594,0.004939232385560365,3.812137258837704e-06,0.009022129787186483,0.005791755232235777
95,0.0033163632036363345,3.667813642270002e-06,0.006021225638453912,0.003924196158812821,0.005016733350017487,3.7764819343243756e-06,0.009412099358574405,0.005634324209543731
96,0.0033196671339053513,3.234398436847829e-06,0.006054165595823219,0.003901601407455986,0.005637252121414113,4.826823256878119e-06,0.011138151029279451,0.00576877851170601
97,0.0032760556074598844,3.3047361997114658e-06,0.005970823074127736,0.0038540390120522052,0.0048619107603297945,5.439153141167935e-06,0.009029787991976625,0.005550505135871593
98,0.0032610334131889266,3.173251321857552e-06,0.005942676505648412,0.0038372504825965117,0.0049387745415074786,6.7821963368316156e-06,0.009443701087527158,0.005365840340658445
99,0.0032405447737609244,4.205139695114469e-06,0.005924398755683475,0.0037930304259041823,0.004879166904401379,8.81527372793633e-06,0.009350482241864107,0.005278203197612095
100,0.00323097347314657,4.726028994812876e-06,0.00591459924227443,0.003773595148170465,0.005211267701409336,1.2823235907859405e-05,0.00982919046799865,0.005791789400321498
