category,method,case_index,scenario,simulation_seed,duration_s,controller_yaw_deg,wall_yaw_deg,wall_time_constant_s,tool_mass_kg,true_sliding_friction,has_raw_contact,force_rmse_n,peak_force_n,tangent_rmse_mm,contact_ratio_pct,saturation_pct,orientation_rmse_deg,measurement_rmse_n,seconds_over_35_n,first_raw_contact_time_s,max_penetration_mm,evaluation_median_penetration_mm,projection_pct,max_compensation_force_n,baseline_metric_max_abs_error,case_checks_pass,failed_case_checks
long,baseline,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.25,True,0.11193447972816334,12.618860664435996,7.503573691169135,100.0,0.0,0.43264147721256446,0.2026028982506221,0.0,0.544,0.7896154496232419,0.7021843596006216,0.0,0.0,,yes,
long,integral,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.25,True,0.11658407857064527,12.617102088183978,5.044188963164194,100.0,0.0,0.49601658841421986,0.2023646364564931,0.0,0.544,0.7895995641912026,0.6941957326234391,0.0,3.231804505218248,,yes,
long,friction,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.25,True,0.10020400765688339,12.706943384996894,3.8752664477222543,100.0,0.0,0.468046755791578,0.20247128466962427,0.0,0.544,0.7896154496232731,0.6983107141992178,0.0,5.62184799694115,,yes,
long,baseline,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.45,True,0.11525211652977149,12.620729988248337,11.715392263612149,100.0,0.0,0.32444385607655957,0.2033285058957789,0.0,0.544,0.7896328860047055,0.6674704084349055,0.0,0.0,,yes,
long,integral,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.45,True,0.12338791258932834,12.619214966154765,8.10797632155431,100.0,0.0,0.42150404215539994,0.20269499968070215,0.0,0.544,0.7896192975543719,0.6466534817230803,0.0,5.2772756963338985,,yes,
long,friction,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.45,True,0.11046800564178358,12.620729988248337,1.705174222854305,100.0,0.0,0.3542542627812249,0.20262873623229025,0.0,0.544,0.7896328860047055,0.6612081456177694,0.0,5.615892952936453,,yes,
long,baseline,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.65,True,0.118258210506352,12.620729988248337,15.590050262703471,100.0,0.0,0.285700465453699,0.20441905349054404,0.0,0.544,0.7896328860047055,0.6544002461306881,0.0,0.0,,yes,
long,integral,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.65,True,0.12720085981952406,12.66254482001022,10.052197834598214,100.0,0.0,0.359369486762632,0.20329463909446682,0.0,0.544,0.78961929755424,0.6260230021958163,0.0,6.000000000000002,,yes,
long,friction,16,surface_dev_16,11,12.0,15.0,15.0,0.005,0.1,0.65,True,0.11900551405963307,12.620729988248337,6.484078284705312,100.0,0.0,0.30301339073534134,0.2035504462363375,0.0,0.544,0.7896328860047055,0.6480423812687715,0.0,5.618256788848847,,yes,
