case,arm,simulation_seed,paired_baseline_seed,controller_yaw_error_deg,sample_count,force_rmse_n,peak_force_n,contact_ratio_pct,tangent_rmse_mm,tangent_velocity_error_rms_m_s,orientation_rmse_deg,saturation_pct,worst_force_phase,worst_phase_force_rmse_n,worst_tangent_phase,worst_phase_tangent_rmse_mm,worst_orientation_phase,worst_phase_orientation_rmse_deg,force_recovery_status,force_recovered,force_recovery_time_s,tangent_recovery_status,tangent_recovered,tangent_recovery_time_s,tangential_update_ready_pct,coefficient_min,coefficient_max,max_requested_tangential_force_n,compensation_limit_observed,max_normal_operation_coefficient_rate_s,max_coefficient_reset_jump,max_normal_operation_force_slew_n_s,max_force_reset_jump_n,paired_force_rmse_increase_n,paired_orientation_rmse_increase_deg,paired_friction_force_rmse_increase_n,paired_friction_orientation_rmse_increase_deg,failed_gates,all_gates_pass
friction_step_down,integral,11,11,0.0,5250,0.17032608604711985,14.497953884757125,100.0,7.92270393225715,0.015580578290553449,0.44465965969029553,0.0,post_step,0.17189889276015385,pre_step,10.181181445310733,post_step,0.47646089048620455,recovered,True,0.0,not_recovered_with_limit_active,False,,0.0,0.45,0.45,6.000000000000002,True,0.0,0.0,12.142060614478588,0.0,0.0041514704949491,0.07345996993181364,0.007853527269376853,0.043366721021889154,,yes
friction_step_down,friction,11,11,0.0,5250,0.162472558777743,14.37774908299421,100.0,5.230815710654212,0.009921287809321956,0.4012929386684064,0.0,post_step,0.16497730360511378,pre_step,6.558198493911401,post_step,0.44755912511425633,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.965339274125384,False,0.0,0.0,69.75438567289912,0.0,-0.0037020567744277533,0.030093248909924486,0.0,0.0,,yes
friction_step_down,online,11,11,0.0,5250,0.1592804817302135,14.268757732198477,100.0,3.827062599961389,0.008708793972440454,0.3923683255327071,0.0,pre_step,0.16037137664915704,pre_step,5.497982921072556,post_step,0.43001056014795197,recovered,True,0.0,recovered,True,0.5380000000000003,99.6952380952381,0.30326904968051055,0.5081960139991321,5.984360762996737,False,0.30000000000002247,0.0,20.00000000000039,0.0,-0.006894133821957249,0.02116863577422523,-0.0031920770475294957,-0.008924613135699255,,yes
friction_step_down,baseline,29,29,0.0,5250,0.1623627304526357,14.462511809794375,100.0,11.687495862161681,0.017677261595706525,0.3712862018183623,0.0,post_step,0.17148535442883747,pre_step,15.525713320357333,post_step,0.4104004535686808,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.003844782573703631,-0.03014647014059829,,yes
friction_step_down,integral,29,29,0.0,5250,0.16671275367200952,14.495512400142333,100.0,7.917620797044778,0.015592195028332726,0.44484614559343133,0.0,post_step,0.17101202708728,pre_step,10.176631919269978,post_step,0.4766106671611354,recovered,True,0.0,not_recovered_with_limit_active,False,,0.0,0.45,0.45,6.000000000000002,True,0.0,0.0,12.240942536806838,0.0,0.004350023219373833,0.07355994377506903,0.008194805793077464,0.043413473634470734,,yes
friction_step_down,friction,29,29,0.0,5250,0.15851794787893206,14.380337518751345,100.0,5.223822241917737,0.009940975376169493,0.4014326719589606,0.0,post_step,0.16457370201257948,pre_step,6.53880677758295,post_step,0.4478288481277216,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.951486578253405,False,0.0,0.0,68.48729646351977,0.0,-0.003844782573703631,0.03014647014059829,0.0,0.0,,yes
friction_step_down,online,29,29,0.0,5250,0.15522220158266714,14.251045910426502,100.0,3.8149427790094896,0.0087106628577182,0.3924624942256137,0.0,post_step,0.15773904157599786,pre_step,5.477374195028472,post_step,0.43018694048773437,recovered,True,0.0,recovered,True,0.5440000000000005,99.6952380952381,0.3030925849735409,0.5087999999999998,5.984360762996737,False,0.30000000000002247,0.0,20.000000000000444,0.0,-0.007140528869968549,0.021176292407251385,-0.0032957462962649176,-0.008970177733346907,,yes
friction_ramp_up,baseline,11,11,0.0,5250,0.1144953313131967,12.618860664435996,100.0,12.6209985326206,0.016369629371651682,0.3464162613359152,0.0,pre_ramp,0.1948284330481832,post_ramp,15.641085815982937,pre_ramp,0.5129156447939904,recovered,True,0.0,not_recovered,False,,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.012104814460294072,-0.025612622639212435,,yes
friction_ramp_up,integral,11,11,0.0,5250,0.12041176933685895,12.617102088183978,100.0,8.12522234518649,0.01162907622729919,0.41648224606244166,0.0,pre_ramp,0.20109201096729665,post_ramp,10.092899942888844,pre_ramp,0.5794454423929033,recovered,True,0.0,not_recovered_with_limit_active,False,,0.0,0.45,0.45,6.000000000000002,True,0.0,0.0,9.175740916385502,0.0,0.005916438023662249,0.07006598472652648,0.01802125248395632,0.04445336208731404,,yes
friction_ramp_up,friction,11,11,0.0,5250,0.10239051685290262,12.706943384996894,100.0,4.820943588775772,0.006175229604990269,0.3720288839751276,0.0,pre_ramp,0.16163526229581748,post_ramp,6.443117446566391,pre_ramp,0.5403202915174029,recovered,True,0.0,not_recovered,False,,0.0,0.45,0.45,5.62184799694115,False,0.0,0.0,69.7469401551688,0.0,-0.012104814460294072,0.025612622639212435,0.0,0.0,,yes
